6eoqD1.pdb2	6eoqB1.pdb2	2050.95
1eocA10.pdb1	1eocA5.pdb1	184.7
1eocA10.pdb1	1eocB4.pdb1	49.15
1eocA10.pdb1	1eocB6.pdb1	63.35
1eocA10.pdb1	1eocB5.pdb1	172.1
1eocA8.pdb1	1eocB9.pdb1	48.95
1eocA8.pdb1	1eocB8.pdb1	3828.35
1eocA8.pdb1	1eocA9.pdb1	184.7
1eocA8.pdb1	1eocA2.pdb1	185.35
1eocA8.pdb1	1eocB2.pdb1	171.55
1eocA8.pdb1	1eocB1.pdb1	63.5
1eocA11.pdb1	1eocB8.pdb1	63.35
1eocA11.pdb1	1eocB7.pdb1	172.1
1eocA11.pdb1	1eocB3.pdb1	49.15
1eocA11.pdb1	1eocA7.pdb1	184.7
1eocA11.pdb1	1eocA3.pdb1	184.85
1eocB9.pdb1	1eocB8.pdb1	504.05
1eocB9.pdb1	1eocB7.pdb1	415.35
1eocB9.pdb1	1eocA4.pdb1	63.65
1eocB9.pdb1	1eocA9.pdb1	3825.15
1eocB9.pdb1	1eocA2.pdb1	170.5
1eocB9.pdb1	1eocB2.pdb1	502.25
1eocB9.pdb1	1eocB10.pdb1	1504.3
1eocB9.pdb1	1eocB4.pdb1	415.25
1eocB8.pdb1	1eocB7.pdb1	1496.3
1eocB8.pdb1	1eocA9.pdb1	172.1
1eocB8.pdb1	1eocA2.pdb1	48.5
1eocB8.pdb1	1eocB2.pdb1	504.25
1eocB8.pdb1	1eocB1.pdb1	416.1
1eocB7.pdb1	1eocB3.pdb1	504.25
1eocB7.pdb1	1eocA7.pdb1	3828.35
1eocB7.pdb1	1eocA9.pdb1	63.35
1eocB7.pdb1	1eocB4.pdb1	416.05
1eocB7.pdb1	1eocA3.pdb1	48.5
1eocB12.pdb1	1eocB3.pdb1	415.25
1eocB12.pdb1	1eocA12.pdb1	3825.15
1eocB12.pdb1	1eocB1.pdb1	502.25
1eocB12.pdb1	1eocB6.pdb1	504.05
1eocB12.pdb1	1eocA3.pdb1	63.65
1eocB12.pdb1	1eocB5.pdb1	415.35
1eocB12.pdb1	1eocA6.pdb1	48.95
1eocA4.pdb1	1eocB10.pdb1	170.5
1eocA4.pdb1	1eocA5.pdb1	185.35
1eocA4.pdb1	1eocB4.pdb1	3825.0
1eocA4.pdb1	1eocB5.pdb1	48.5
1eocB3.pdb1	1eocA7.pdb1	171.55
1eocB3.pdb1	1eocA5.pdb1	63.5
1eocB3.pdb1	1eocB4.pdb1	1497.6
1eocB3.pdb1	1eocA3.pdb1	3825.0
1eocB3.pdb1	1eocB5.pdb1	416.05
1eocA7.pdb1	1eocB4.pdb1	63.5
1eocA7.pdb1	1eocA3.pdb1	185.35
1eocA9.pdb1	1eocA2.pdb1	184.85
1eocA9.pdb1	1eocB2.pdb1	49.15
1eocA2.pdb1	1eocB2.pdb1	3825.05
1eocA2.pdb1	1eocB10.pdb1	63.65
1eocB2.pdb1	1eocB10.pdb1	415.25
1eocB2.pdb1	1eocB1.pdb1	1497.6
1eocB2.pdb1	1eocB6.pdb1	416.1
1eocB2.pdb1	1eocA6.pdb1	63.5
1eocB10.pdb1	1eocA5.pdb1	48.95
1eocB10.pdb1	1eocB4.pdb1	502.25
1eocB10.pdb1	1eocB6.pdb1	415.35
1eocB10.pdb1	1eocB5.pdb1	504.05
1eocA12.pdb1	1eocB1.pdb1	49.15
1eocA12.pdb1	1eocB6.pdb1	172.1
1eocA12.pdb1	1eocB5.pdb1	63.35
1eocA12.pdb1	1eocA6.pdb1	184.7
1eocA5.pdb1	1eocB4.pdb1	171.55
1eocA5.pdb1	1eocB5.pdb1	3828.35
1eocB4.pdb1	1eocB5.pdb1	504.25
1eocB1.pdb1	1eocB6.pdb1	504.25
1eocB1.pdb1	1eocA6.pdb1	171.55
1eocB6.pdb1	1eocB5.pdb1	1496.3
1eocB6.pdb1	1eocA6.pdb1	3828.35
3eo9H1.pdb1	3eo9L1.pdb1	1754.25
3eo4D1.pdb2	3eo4C1.pdb2	965.25
3eo0C1.pdb2	3eo0D1.pdb2	1712.55
6eotC1.pdb1	6eotB1.pdb1	847.3
6eotF1.pdb1	6eotA1.pdb1	873.85
6eotB1.pdb1	6eotA1.pdb1	2231.35
6eorB1.pdb1	6eorA1.pdb1	2102.8
6eo2A1.pdb2	6eo2A3.pdb2	388.75
6eo2A1.pdb2	6eo2A4.pdb2	114.1
6eo2A1.pdb2	6eo2A2.pdb2	388.75
6eo2A1.pdb2	6eo2A5.pdb2	1562.7
6eo2A3.pdb2	6eo2A6.pdb2	1562.75
6eo2A3.pdb2	6eo2A2.pdb2	388.8
6eo2A3.pdb2	6eo2A5.pdb2	114.1
6eo2A6.pdb2	6eo2A4.pdb2	388.75
6eo2A6.pdb2	6eo2A2.pdb2	114.15
6eo2A6.pdb2	6eo2A5.pdb2	388.7
6eo2A4.pdb2	6eo2A2.pdb2	1562.8
6eo2A4.pdb2	6eo2A5.pdb2	388.75
5eocQ1.pdb2	5eocJ1.pdb2	204.15
5eocQ1.pdb2	5eocM1.pdb2	340.15
5eocJ1.pdb2	5eocM1.pdb2	1766.5
3eobI1.pdb1	3eobH1.pdb1	635.4
3eobI1.pdb1	3eobL1.pdb1	69.55
3eobH1.pdb1	3eobL1.pdb1	1716.8
4eojB1.pdb1	4eojA1.pdb1	1483.7
4eouB1.pdb1	4eouA1.pdb1	1320.95
4eouB1.pdb1	4eouB2.pdb1	494.4
4eouA1.pdb1	4eouA2.pdb1	501.9
4eouA2.pdb1	4eouB2.pdb1	1320.95
5eo6A1.pdb1	5eo6B1.pdb1	1380.8
4eorA1.pdb1	4eorB1.pdb1	1467.3
2eo5A3.pdb1	2eo5A2.pdb1	62.2
2eo5A3.pdb1	2eo5A4.pdb1	3675.6
2eo5A3.pdb1	2eo5A1.pdb1	1417.8
2eo5A2.pdb1	2eo5A4.pdb1	1417.8
2eo5A2.pdb1	2eo5A1.pdb1	3675.6
2eo5A4.pdb1	2eo5A1.pdb1	62.2
4eosB1.pdb1	4eosA1.pdb1	1494.2
6eo1B1.pdb1	6eo1D1.pdb1	53.7
6eo1B1.pdb1	6eo1C1.pdb1	1835.15
6eo1B1.pdb1	6eo1A1.pdb1	1840.9
6eo1D1.pdb1	6eo1C1.pdb1	1834.25
6eo1D1.pdb1	6eo1A1.pdb1	1836.25
6eo1C1.pdb1	6eo1A1.pdb1	54.65
4eopD1.pdb2	4eopC1.pdb2	1612.75
3eo4B1.pdb1	3eo4A1.pdb1	931.55
6eodG1.pdb2	6eodB1.pdb2	3993.8
6eosE1.pdb3	6eosF1.pdb3	2135.45
2eo4A2.pdb1	2eo4A1.pdb1	1261.2
1eojB1.pdb1	1eojA1.pdb1	716.8
6eowD2.pdb2	6eowC1.pdb2	1398.35
5eo4A2.pdb1	5eo4A1.pdb1	1729.65
1eo6B1.pdb1	1eo6A1.pdb1	895.7
5eonC1.pdb1	5eonB2.pdb1	21.2
5eonC1.pdb1	5eonA2.pdb1	99.65
5eonC1.pdb1	5eonA1.pdb1	700.75
5eonC1.pdb1	5eonC2.pdb1	700.0
5eonC1.pdb1	5eonB1.pdb1	92.2
5eonB2.pdb1	5eonA2.pdb1	737.5
5eonB2.pdb1	5eonA1.pdb1	96.8
5eonB2.pdb1	5eonC2.pdb1	92.2
5eonB2.pdb1	5eonB1.pdb1	731.0
5eonA2.pdb1	5eonA1.pdb1	35.9
5eonA2.pdb1	5eonC2.pdb1	700.75
5eonA2.pdb1	5eonB1.pdb1	96.8
5eonA1.pdb1	5eonC2.pdb1	99.65
5eonA1.pdb1	5eonB1.pdb1	737.5
5eonC2.pdb1	5eonB1.pdb1	21.2
5eodA1.pdb1	5eodB1.pdb1	451.65
5eoyA1.pdb1	5eoyB1.pdb1	1482.55
3eouA1.pdb1	3eouA2.pdb1	1411.6
4eoqC1.pdb2	4eoqD1.pdb2	1587.25
6eo8L1.pdb1	6eo8H1.pdb1	1074.6
6eo8H1.pdb1	6eo8I1.pdb1	489.4
6eodC1.pdb3	6eodD1.pdb3	3879.3
1eohE1.pdb3	1eohF1.pdb3	1109.35
3eocB1.pdb1	3eocA1.pdb1	1403.9
3eosA1.pdb1	3eosA2.pdb1	1467.0
3eonC1.pdb1	3eonA1.pdb1	1349.25
3eonC1.pdb1	3eonB1.pdb1	241.0
3eonC1.pdb1	3eonD1.pdb1	2280.1
3eonA1.pdb1	3eonB1.pdb1	2332.05
3eonA1.pdb1	3eonD1.pdb1	181.5
3eonB1.pdb1	3eonD1.pdb1	1203.25
4eo2E1.pdb1	4eo2F1.pdb1	2528.4
4eo2E1.pdb1	4eo2D1.pdb1	2616.7
4eo2F1.pdb1	4eo2A1.pdb1	2615.6
4eo2D1.pdb1	4eo2C1.pdb1	2592.8
4eo2A1.pdb1	4eo2B1.pdb1	2617.45
4eo2C1.pdb1	4eo2B1.pdb1	2574.85
4eo9A2.pdb1	4eo9A1.pdb1	879.1
4eooA1.pdb1	4eooB1.pdb1	1500.8
3eo8B1.pdb1	3eo8A1.pdb1	3758.65
1eolB1.pdb1	1eolA1.pdb1	735.8
4eozB1.pdb1	4eozA1.pdb1	766.6
4eozD1.pdb1	4eozC1.pdb1	762.5
4eozA1.pdb1	4eozC1.pdb1	1326.6
2eo0A1.pdb2	2eo0B1.pdb2	392.45
4eoiB1.pdb1	4eoiA1.pdb1	1521.85
4eowH1.pdb1	4eowL1.pdb1	1670.3
6eoaA1.pdb1	6eoaA3.pdb1	798.95
6eoaA1.pdb1	6eoaA2.pdb1	798.95
6eoaA3.pdb1	6eoaA2.pdb1	798.9
1eo2B4.pdb1	1eo2B10.pdb1	502.7
1eo2B4.pdb1	1eo2A7.pdb1	63.95
1eo2B4.pdb1	1eo2B5.pdb1	502.6
1eo2B4.pdb1	1eo2B3.pdb1	1537.5
1eo2B4.pdb1	1eo2B7.pdb1	410.0
1eo2B4.pdb1	1eo2A5.pdb1	154.4
1eo2B4.pdb1	1eo2B9.pdb1	409.45
1eo2B4.pdb1	1eo2A10.pdb1	46.15
1eo2B4.pdb1	1eo2A4.pdb1	3731.4
1eo2A2.pdb1	1eo2B10.pdb1	64.1
1eo2A2.pdb1	1eo2A8.pdb1	154.85
1eo2A2.pdb1	1eo2A9.pdb1	154.5
1eo2A2.pdb1	1eo2B2.pdb1	3731.35
1eo2A2.pdb1	1eo2B8.pdb1	46.4
1eo2A2.pdb1	1eo2B9.pdb1	153.9
1eo2B10.pdb1	1eo2B5.pdb1	502.7
1eo2B10.pdb1	1eo2B2.pdb1	409.4
1eo2B10.pdb1	1eo2B6.pdb1	408.15
1eo2B10.pdb1	1eo2A5.pdb1	46.55
1eo2B10.pdb1	1eo2B9.pdb1	1536.5
1eo2B10.pdb1	1eo2A10.pdb1	3729.4
1eo2B10.pdb1	1eo2A4.pdb1	153.9
1eo2A1.pdb1	1eo2A12.pdb1	154.5
1eo2A1.pdb1	1eo2B6.pdb1	46.4
1eo2A1.pdb1	1eo2B12.pdb1	153.9
1eo2A1.pdb1	1eo2B1.pdb1	3731.35
1eo2A1.pdb1	1eo2A6.pdb1	154.85
1eo2A1.pdb1	1eo2B11.pdb1	64.1
1eo2A8.pdb1	1eo2A9.pdb1	155.3
1eo2A8.pdb1	1eo2B2.pdb1	154.35
1eo2A8.pdb1	1eo2B8.pdb1	3730.0
1eo2A8.pdb1	1eo2B9.pdb1	46.55
1eo2A8.pdb1	1eo2B1.pdb1	63.9
1eo2A7.pdb1	1eo2A3.pdb1	154.9
1eo2A7.pdb1	1eo2B3.pdb1	154.4
1eo2A7.pdb1	1eo2B7.pdb1	3730.0
1eo2A7.pdb1	1eo2B11.pdb1	46.55
1eo2A7.pdb1	1eo2A11.pdb1	155.3
1eo2B5.pdb1	1eo2A12.pdb1	63.85
1eo2B5.pdb1	1eo2B3.pdb1	410.0
1eo2B5.pdb1	1eo2B6.pdb1	1531.1
1eo2B5.pdb1	1eo2B12.pdb1	408.15
1eo2B5.pdb1	1eo2A5.pdb1	3730.0
1eo2B5.pdb1	1eo2A10.pdb1	155.05
1eo2B5.pdb1	1eo2A4.pdb1	46.4
1eo2A9.pdb1	1eo2B2.pdb1	46.1
1eo2A9.pdb1	1eo2B7.pdb1	63.85
1eo2A9.pdb1	1eo2B8.pdb1	155.1
1eo2A9.pdb1	1eo2B9.pdb1	3729.4
1eo2A12.pdb1	1eo2B6.pdb1	155.1
1eo2A12.pdb1	1eo2B12.pdb1	3729.4
1eo2A12.pdb1	1eo2B1.pdb1	46.1
1eo2A12.pdb1	1eo2A6.pdb1	155.3
1eo2A3.pdb1	1eo2B3.pdb1	3731.4
1eo2A3.pdb1	1eo2B7.pdb1	46.4
1eo2A3.pdb1	1eo2B12.pdb1	64.1
1eo2A3.pdb1	1eo2B11.pdb1	153.9
1eo2A3.pdb1	1eo2A11.pdb1	154.5
1eo2B3.pdb1	1eo2B7.pdb1	502.6
1eo2B3.pdb1	1eo2B12.pdb1	409.45
1eo2B3.pdb1	1eo2A5.pdb1	63.95
1eo2B3.pdb1	1eo2B11.pdb1	502.7
1eo2B3.pdb1	1eo2A11.pdb1	46.15
1eo2B2.pdb1	1eo2B6.pdb1	409.95
1eo2B2.pdb1	1eo2B8.pdb1	502.55
1eo2B2.pdb1	1eo2B9.pdb1	502.65
1eo2B2.pdb1	1eo2B1.pdb1	1537.5
1eo2B2.pdb1	1eo2A6.pdb1	63.9
1eo2B6.pdb1	1eo2B12.pdb1	502.7
1eo2B6.pdb1	1eo2B1.pdb1	502.55
1eo2B6.pdb1	1eo2A6.pdb1	3730.0
1eo2B6.pdb1	1eo2A10.pdb1	63.85
1eo2B7.pdb1	1eo2B8.pdb1	1531.1
1eo2B7.pdb1	1eo2B9.pdb1	408.15
1eo2B7.pdb1	1eo2B11.pdb1	502.7
1eo2B7.pdb1	1eo2A11.pdb1	155.05
1eo2B8.pdb1	1eo2B9.pdb1	502.7
1eo2B8.pdb1	1eo2B1.pdb1	409.95
1eo2B8.pdb1	1eo2B11.pdb1	408.15
1eo2B8.pdb1	1eo2A11.pdb1	63.85
1eo2B12.pdb1	1eo2B1.pdb1	502.65
1eo2B12.pdb1	1eo2A6.pdb1	46.55
1eo2B12.pdb1	1eo2B11.pdb1	1536.5
1eo2A5.pdb1	1eo2A10.pdb1	155.3
1eo2A5.pdb1	1eo2A4.pdb1	154.9
1eo2B9.pdb1	1eo2A4.pdb1	64.1
1eo2B1.pdb1	1eo2A6.pdb1	154.35
1eo2B1.pdb1	1eo2B11.pdb1	409.4
1eo2B11.pdb1	1eo2A11.pdb1	3729.4
1eo2A10.pdb1	1eo2A4.pdb1	154.5
1eobB1.pdb1	1eobB11.pdb1	417.2
1eobB1.pdb1	1eobB6.pdb1	495.1
1eobB1.pdb1	1eobA6.pdb1	168.15
1eobB1.pdb1	1eobB2.pdb1	1488.1
1eobB1.pdb1	1eobB8.pdb1	417.3
1eobB1.pdb1	1eobA8.pdb1	61.25
1eobB1.pdb1	1eobA1.pdb1	3827.8
1eobB1.pdb1	1eobA12.pdb1	50.45
1eobB1.pdb1	1eobB12.pdb1	493.95
1eobA5.pdb1	1eobB4.pdb1	168.2
1eobA5.pdb1	1eobB10.pdb1	50.7
1eobA5.pdb1	1eobA4.pdb1	163.1
1eobA5.pdb1	1eobB5.pdb1	3829.9
1eobA5.pdb1	1eobA10.pdb1	162.45
1eobA5.pdb1	1eobB3.pdb1	61.25
1eobB7.pdb1	1eobB11.pdb1	494.4
1eobB7.pdb1	1eobB4.pdb1	417.25
1eobB7.pdb1	1eobA9.pdb1	61.05
1eobB7.pdb1	1eobA3.pdb1	49.75
1eobB7.pdb1	1eobA7.pdb1	3829.9
1eobB7.pdb1	1eobB8.pdb1	1479.7
1eobB7.pdb1	1eobB9.pdb1	416.2
1eobB7.pdb1	1eobA11.pdb1	169.1
1eobB7.pdb1	1eobB3.pdb1	495.1
1eobB11.pdb1	1eobA3.pdb1	166.9
1eobB11.pdb1	1eobA7.pdb1	50.7
1eobB11.pdb1	1eobB8.pdb1	416.2
1eobB11.pdb1	1eobA1.pdb1	61.55
1eobB11.pdb1	1eobA11.pdb1	3824.65
1eobB11.pdb1	1eobB12.pdb1	1488.9
1eobB11.pdb1	1eobB3.pdb1	493.95
1eobB4.pdb1	1eobB10.pdb1	493.95
1eobB4.pdb1	1eobA4.pdb1	3827.8
1eobB4.pdb1	1eobB5.pdb1	495.1
1eobB4.pdb1	1eobA7.pdb1	61.25
1eobB4.pdb1	1eobA10.pdb1	50.45
1eobB4.pdb1	1eobB9.pdb1	417.2
1eobB4.pdb1	1eobB3.pdb1	1488.0
1eobB10.pdb1	1eobB6.pdb1	416.2
1eobB10.pdb1	1eobA4.pdb1	166.9
1eobB10.pdb1	1eobB5.pdb1	494.4
1eobB10.pdb1	1eobB2.pdb1	417.2
1eobB10.pdb1	1eobA10.pdb1	3824.65
1eobB10.pdb1	1eobB9.pdb1	1488.9
1eobB10.pdb1	1eobA2.pdb1	61.55
1eobA9.pdb1	1eobB2.pdb1	50.45
1eobA9.pdb1	1eobB8.pdb1	169.1
1eobA9.pdb1	1eobB9.pdb1	3824.65
1eobA9.pdb1	1eobA8.pdb1	162.45
1eobA9.pdb1	1eobA2.pdb1	162.9
1eobA3.pdb1	1eobA7.pdb1	163.1
1eobA3.pdb1	1eobA11.pdb1	162.9
1eobA3.pdb1	1eobB12.pdb1	61.55
1eobA3.pdb1	1eobB3.pdb1	3827.8
1eobB6.pdb1	1eobA6.pdb1	3829.85
1eobB6.pdb1	1eobB5.pdb1	1479.7
1eobB6.pdb1	1eobB2.pdb1	417.3
1eobB6.pdb1	1eobA10.pdb1	61.05
1eobB6.pdb1	1eobA1.pdb1	49.75
1eobB6.pdb1	1eobA12.pdb1	169.1
1eobB6.pdb1	1eobB12.pdb1	494.4
1eobA4.pdb1	1eobB5.pdb1	49.75
1eobA4.pdb1	1eobA10.pdb1	162.9
1eobA4.pdb1	1eobB9.pdb1	61.55
1eobA6.pdb1	1eobB2.pdb1	61.25
1eobA6.pdb1	1eobA1.pdb1	163.05
1eobA6.pdb1	1eobA12.pdb1	162.45
1eobA6.pdb1	1eobB12.pdb1	50.7
1eobB5.pdb1	1eobA10.pdb1	169.1
1eobB5.pdb1	1eobA12.pdb1	61.05
1eobB5.pdb1	1eobB12.pdb1	416.2
1eobB5.pdb1	1eobB3.pdb1	417.25
1eobA7.pdb1	1eobA11.pdb1	162.45
1eobA7.pdb1	1eobB3.pdb1	168.2
1eobB2.pdb1	1eobB8.pdb1	495.1
1eobB2.pdb1	1eobB9.pdb1	493.95
1eobB2.pdb1	1eobA8.pdb1	168.15
1eobB2.pdb1	1eobA2.pdb1	3827.8
1eobB8.pdb1	1eobB9.pdb1	494.4
1eobB8.pdb1	1eobA8.pdb1	3829.85
1eobB8.pdb1	1eobA11.pdb1	61.05
1eobB8.pdb1	1eobA2.pdb1	49.75
1eobB9.pdb1	1eobA8.pdb1	50.7
1eobB9.pdb1	1eobA2.pdb1	166.9
1eobA8.pdb1	1eobA2.pdb1	163.05
1eobA1.pdb1	1eobA12.pdb1	162.9
1eobA1.pdb1	1eobB12.pdb1	166.9
1eobA11.pdb1	1eobB3.pdb1	50.45
1eobA12.pdb1	1eobB12.pdb1	3824.65
1eobB12.pdb1	1eobB3.pdb1	417.2
3eovA1.pdb1	3eovC1.pdb1	34.9
3eocC1.pdb2	3eocD1.pdb2	1441.15
