4dn3H1.pdb1	4dn3L1.pdb1	1663.4
3dnmC2.pdb6	3dnmB1.pdb6	263.25
3dnsA1.pdb2	3dnsB1.pdb2	922.0
4dn9A1.pdb2	4dn9B2.pdb2	42.1
4dn9A1.pdb2	4dn9B1.pdb2	1219.75
4dn9A1.pdb2	4dn9A2.pdb2	834.15
4dn9B2.pdb2	4dn9A2.pdb2	1219.8
4dn9B1.pdb2	4dn9A2.pdb2	42.05
1dnwD1.pdb3	1dnwB1.pdb3	5463.05
4dnpA2.pdb2	4dnpA1.pdb2	139.5
1dnhB1.pdb1	1dnhA1.pdb1	578.5
1dn0A1.pdb1	1dn0B1.pdb1	1693.0
1dn2A1.pdb1	1dn2E1.pdb1	622.9
1dn2A1.pdb1	1dn2B1.pdb1	1101.85
1dn2F1.pdb1	1dn2B1.pdb1	618.5
5dnaD1.pdb2	5dnaC1.pdb2	3049.2
5dncB1.pdb1	5dncC1.pdb1	2029.75
5dncB1.pdb1	5dncD1.pdb1	0.25
5dncB1.pdb1	5dncA1.pdb1	1106.5
5dncC1.pdb1	5dncD1.pdb1	1157.1
5dncC1.pdb1	5dncA1.pdb1	12.2
5dncD1.pdb1	5dncA1.pdb1	2006.65
2dn2D1.pdb1	2dn2C1.pdb1	834.65
2dn2D1.pdb1	2dn2A1.pdb1	679.95
2dn2B1.pdb1	2dn2C1.pdb1	674.45
2dn2B1.pdb1	2dn2A1.pdb1	826.45
2dn2C1.pdb1	2dn2A1.pdb1	302.9
4dn8A1.pdb1	4dn8A3.pdb1	971.65
4dn8A1.pdb1	4dn8A2.pdb1	971.55
4dn8A3.pdb1	4dn8A2.pdb1	971.6
4dn7A1.pdb1	4dn7B1.pdb1	1183.05
5dnxB8.pdb1	5dnxC1.pdb1	481.65
5dnxB8.pdb1	5dnxC5.pdb1	755.2
5dnxB8.pdb1	5dnxB4.pdb1	630.0
5dnxB8.pdb1	5dnxA8.pdb1	754.45
5dnxB8.pdb1	5dnxC8.pdb1	476.4
5dnxB3.pdb1	5dnxB7.pdb1	630.0
5dnxB3.pdb1	5dnxA3.pdb1	754.5
5dnxB3.pdb1	5dnxC2.pdb1	755.2
5dnxB3.pdb1	5dnxC6.pdb1	481.65
5dnxB3.pdb1	5dnxC3.pdb1	476.4
5dnxC1.pdb1	5dnxA1.pdb1	627.6
5dnxC1.pdb1	5dnxB1.pdb1	476.4
5dnxC1.pdb1	5dnxA4.pdb1	749.9
5dnxC1.pdb1	5dnxB4.pdb1	755.2
5dnxB7.pdb1	5dnxC7.pdb1	476.4
5dnxB7.pdb1	5dnxA7.pdb1	754.45
5dnxB7.pdb1	5dnxC2.pdb1	481.65
5dnxB7.pdb1	5dnxC6.pdb1	755.2
5dnxA1.pdb1	5dnxB1.pdb1	754.5
5dnxA1.pdb1	5dnxA4.pdb1	479.15
5dnxA1.pdb1	5dnxA3.pdb1	479.15
5dnxA1.pdb1	5dnxC3.pdb1	749.9
5dnxB1.pdb1	5dnxC8.pdb1	481.65
5dnxB1.pdb1	5dnxB6.pdb1	630.0
5dnxB1.pdb1	5dnxC3.pdb1	755.2
5dnxC5.pdb1	5dnxB4.pdb1	481.65
5dnxC5.pdb1	5dnxA8.pdb1	749.9
5dnxC5.pdb1	5dnxB5.pdb1	476.4
5dnxC5.pdb1	5dnxA5.pdb1	627.55
5dnxA4.pdb1	5dnxB4.pdb1	754.5
5dnxA4.pdb1	5dnxA2.pdb1	479.15
5dnxA4.pdb1	5dnxC4.pdb1	627.6
5dnxC7.pdb1	5dnxA7.pdb1	627.55
5dnxC7.pdb1	5dnxB5.pdb1	755.2
5dnxC7.pdb1	5dnxB2.pdb1	481.65
5dnxC7.pdb1	5dnxA5.pdb1	749.9
5dnxA7.pdb1	5dnxA5.pdb1	479.1
5dnxA7.pdb1	5dnxA6.pdb1	479.1
5dnxA7.pdb1	5dnxC6.pdb1	749.9
5dnxB4.pdb1	5dnxC4.pdb1	476.4
5dnxA8.pdb1	5dnxC8.pdb1	627.55
5dnxA8.pdb1	5dnxA5.pdb1	479.1
5dnxA8.pdb1	5dnxA6.pdb1	479.1
5dnxB5.pdb1	5dnxB2.pdb1	630.0
5dnxB5.pdb1	5dnxA5.pdb1	754.45
5dnxB5.pdb1	5dnxC4.pdb1	481.65
5dnxC8.pdb1	5dnxA6.pdb1	749.9
5dnxC8.pdb1	5dnxB6.pdb1	755.2
5dnxB2.pdb1	5dnxC2.pdb1	476.4
5dnxB2.pdb1	5dnxA2.pdb1	754.5
5dnxB2.pdb1	5dnxC4.pdb1	755.2
5dnxA3.pdb1	5dnxC2.pdb1	749.9
5dnxA3.pdb1	5dnxA2.pdb1	479.15
5dnxA3.pdb1	5dnxC3.pdb1	627.6
5dnxA6.pdb1	5dnxC6.pdb1	627.55
5dnxA6.pdb1	5dnxB6.pdb1	754.45
5dnxC2.pdb1	5dnxA2.pdb1	627.6
5dnxA2.pdb1	5dnxC4.pdb1	749.9
5dnxC6.pdb1	5dnxB6.pdb1	476.4
5dnxB6.pdb1	5dnxC3.pdb1	481.65
6dnwC1.pdb1	6dnwA1.pdb1	1386.95
6dnwC1.pdb1	6dnwB1.pdb1	1129.05
6dnwA1.pdb1	6dnwB1.pdb1	1498.15
5dn2E1.pdb3	5dn2C1.pdb3	340.1
6dn0D1.pdb2	6dn0C1.pdb2	706.35
6dn5A1.pdb1	6dn5B1.pdb1	307.75
4dncD1.pdb3	4dncA1.pdb3	1573.75
4dncD1.pdb3	4dncB1.pdb3	490.3
4dncA1.pdb3	4dncE1.pdb3	512.85
4dncA1.pdb3	4dncB1.pdb3	880.9
4dncE1.pdb3	4dncB1.pdb3	1613.5
1dntB1.pdb1	1dntA1.pdb1	479.15
1dnkC1.pdb1	1dnkA1.pdb1	501.45
1dnkC1.pdb1	1dnkB1.pdb1	337.75
1dnkA1.pdb1	1dnkB1.pdb1	233.9
1dnuD1.pdb1	1dnuB1.pdb1	5471.85
1dnuD1.pdb1	1dnuA1.pdb1	249.0
1dnuD1.pdb1	1dnuC1.pdb1	373.7
1dnuB1.pdb1	1dnuA1.pdb1	590.05
1dnuB1.pdb1	1dnuC1.pdb1	253.55
1dnuA1.pdb1	1dnuC1.pdb1	5553.5
1dn4A1.pdb1	1dn4B1.pdb1	66.55
4dnxB1.pdb1	4dnxA1.pdb1	1723.1
3dnmD2.pdb5	3dnmA3.pdb5	258.85
3dnmD2.pdb5	3dnmA4.pdb5	275.65
3dnmD2.pdb5	3dnmD1.pdb5	793.7
3dnmA3.pdb5	3dnmA4.pdb5	951.9
3dnmA3.pdb5	3dnmD1.pdb5	275.65
3dnmA4.pdb5	3dnmD1.pdb5	258.85
4dncE1.pdb2	4dncB1.pdb2	1613.5
5dndC1.pdb1	5dndA1.pdb1	11.85
5dndC1.pdb1	5dndD1.pdb1	1208.1
5dndC1.pdb1	5dndB1.pdb1	2006.7
5dndA1.pdb1	5dndD1.pdb1	1988.05
5dndA1.pdb1	5dndB1.pdb1	1098.65
5dndD1.pdb1	5dndB1.pdb1	14.1
