5b4wG1.pdb1	5b4wA1.pdb1	661.3
5b40J1.pdb1	5b40E1.pdb1	693.4
5b40D1.pdb1	5b40C1.pdb1	2546.7
5b40D1.pdb1	5b40F1.pdb1	261.0
5b40D1.pdb1	5b40G1.pdb1	34.2
5b40D1.pdb1	5b40I1.pdb1	419.25
5b40D1.pdb1	5b40E1.pdb1	21.35
5b40A1.pdb1	5b40C1.pdb1	25.35
5b40A1.pdb1	5b40G1.pdb1	664.15
5b40A1.pdb1	5b40I1.pdb1	657.6
5b40A1.pdb1	5b40E1.pdb1	621.0
5b40C1.pdb1	5b40F1.pdb1	431.25
5b40C1.pdb1	5b40G1.pdb1	134.15
5b40C1.pdb1	5b40I1.pdb1	375.75
5b40C1.pdb1	5b40E1.pdb1	703.45
5b40F1.pdb1	5b40I1.pdb1	334.45
5b40F1.pdb1	5b40E1.pdb1	2541.75
5b40G1.pdb1	5b40I1.pdb1	480.7
5b40G1.pdb1	5b40E1.pdb1	42.25
5b40I1.pdb1	5b40E1.pdb1	594.4
4b42C1.pdb1	4b42A2.pdb1	22.4
4b42C1.pdb1	4b42C2.pdb1	1840.2
4b42C1.pdb1	4b42A1.pdb1	1380.35
4b42A2.pdb1	4b42C2.pdb1	1380.35
4b42A2.pdb1	4b42A1.pdb1	1826.9
4b42C2.pdb1	4b42A1.pdb1	22.4
5b4vA2.pdb1	5b4vA4.pdb1	225.1
5b4vA2.pdb1	5b4vA3.pdb1	1174.5
5b4vA2.pdb1	5b4vA1.pdb1	1468.9
5b4vA4.pdb1	5b4vA3.pdb1	1468.9
5b4vA4.pdb1	5b4vA1.pdb1	1174.5
5b4vA3.pdb1	5b4vA1.pdb1	225.1
5b4pB1.pdb1	5b4pA1.pdb1	676.35
2b4tO1.pdb1	2b4tP1.pdb1	1973.85
2b4tO1.pdb1	2b4tQ1.pdb1	494.5
2b4tO1.pdb1	2b4tR1.pdb1	1345.7
2b4tP1.pdb1	2b4tQ1.pdb1	1327.35
2b4tP1.pdb1	2b4tR1.pdb1	496.4
2b4tQ1.pdb1	2b4tR1.pdb1	1993.9
6b4hC1.pdb1	6b4hD1.pdb1	1156.5
5b42A1.pdb1	5b42A2.pdb1	1193.7
1b4eA7.pdb1	1b4eA1.pdb1	3186.8
1b4eA7.pdb1	1b4eA6.pdb1	308.9
1b4eA7.pdb1	1b4eA5.pdb1	308.9
1b4eA7.pdb1	1b4eA4.pdb1	1503.5
1b4eA1.pdb1	1b4eA3.pdb1	308.9
1b4eA1.pdb1	1b4eA5.pdb1	1503.5
1b4eA1.pdb1	1b4eA4.pdb1	308.9
1b4eA8.pdb1	1b4eA3.pdb1	1503.5
1b4eA8.pdb1	1b4eA6.pdb1	308.9
1b4eA8.pdb1	1b4eA2.pdb1	3186.8
1b4eA8.pdb1	1b4eA5.pdb1	308.9
1b4eA3.pdb1	1b4eA2.pdb1	308.9
1b4eA3.pdb1	1b4eA5.pdb1	3186.8
1b4eA6.pdb1	1b4eA2.pdb1	1503.5
1b4eA6.pdb1	1b4eA4.pdb1	3186.8
1b4eA2.pdb1	1b4eA4.pdb1	308.9
3b4pA1.pdb1	3b4pB1.pdb1	2169.9
3b4mB1.pdb1	3b4mA1.pdb1	796.5
3b4uA1.pdb1	3b4uB1.pdb1	1600.3
2b4gD1.pdb2	2b4gC1.pdb2	2313.6
6b4hA1.pdb2	6b4hB1.pdb2	1099.45
2b4hB1.pdb1	2b4hA1.pdb1	1821.1
3b4vE1.pdb2	3b4vH1.pdb2	1166.65
3b4vE1.pdb2	3b4vG1.pdb2	500.05
3b4vE1.pdb2	3b4vF1.pdb2	1438.8
3b4vH1.pdb2	3b4vF1.pdb2	491.6
3b4vG1.pdb2	3b4vF1.pdb2	1280.15
1b4uC1.pdb1	1b4uD1.pdb1	2110.7
1b4uC1.pdb1	1b4uB1.pdb1	417.85
1b4uD1.pdb1	1b4uB1.pdb1	1222.75
1b4uD1.pdb1	1b4uA1.pdb1	431.4
1b4uB1.pdb1	1b4uA1.pdb1	2100.5
6b4wA2.pdb2	6b4wA1.pdb2	895.4
3b4aB1.pdb1	3b4aA1.pdb1	1522.55
1b4jL1.pdb1	1b4jH1.pdb1	1801.25
1b46B1.pdb1	1b46A1.pdb1	462.2
3b42B1.pdb1	3b42A1.pdb1	2485.35
5b4oA1.pdb1	5b4oC1.pdb1	1112.45
5b4oA1.pdb1	5b4oB1.pdb1	1115.35
5b4oC1.pdb1	5b4oB1.pdb1	1089.05
1b4hA1.pdb1	1b4hB1.pdb1	412.45
3b4yA1.pdb1	3b4yB1.pdb1	2016.6
1b40B1.pdb1	1b40A1.pdb1	520.65
2b4rR1.pdb1	2b4rQ1.pdb1	1988.55
2b4rR1.pdb1	2b4rP1.pdb1	497.6
2b4rR1.pdb1	2b4rO1.pdb1	1344.95
2b4rQ1.pdb1	2b4rP1.pdb1	1340.0
2b4rQ1.pdb1	2b4rO1.pdb1	498.85
2b4rP1.pdb1	2b4rO1.pdb1	1969.15
5b4wI1.pdb3	5b4wC1.pdb3	667.2
3b48B1.pdb1	3b48A1.pdb1	1286.55
3b4dA1.pdb1	3b4dA2.pdb1	773.3
3b4tA1.pdb1	3b4tD1.pdb1	34.85
3b4tA1.pdb1	3b4tC1.pdb1	1366.4
3b4tA1.pdb1	3b4tB1.pdb1	1403.25
3b4tA1.pdb1	3b4tF1.pdb1	13.4
3b4tE1.pdb1	3b4tD1.pdb1	1370.45
3b4tE1.pdb1	3b4tC1.pdb1	12.15
3b4tE1.pdb1	3b4tB1.pdb1	8.75
3b4tE1.pdb1	3b4tF1.pdb1	1419.95
3b4tD1.pdb1	3b4tC1.pdb1	1463.9
3b4tD1.pdb1	3b4tF1.pdb1	15.9
3b4tC1.pdb1	3b4tB1.pdb1	13.4
3b4tB1.pdb1	3b4tF1.pdb1	1404.2
4b4yA2.pdb1	4b4yA1.pdb1	597.8
4b4vB1.pdb1	4b4vA1.pdb1	1430.65
5b4pC1.pdb2	5b4pD1.pdb2	674.9
3b4wA2.pdb1	3b4wA1.pdb1	2743.35
5b48D1.pdb1	5b48C1.pdb1	224.55
5b48D1.pdb1	5b48A1.pdb1	2609.0
5b48D1.pdb1	5b48B1.pdb1	1188.95
5b48C1.pdb1	5b48A1.pdb1	3101.25
5b48C1.pdb1	5b48B1.pdb1	2725.15
5b48A1.pdb1	5b48B1.pdb1	884.7
5b4wF1.pdb6	5b4wL1.pdb6	652.55
2b4kB1.pdb1	2b4kD1.pdb1	2220.7
2b4kB1.pdb1	2b4kC1.pdb1	1136.55
2b4kB1.pdb1	2b4kA1.pdb1	582.15
2b4kD1.pdb1	2b4kC1.pdb1	606.1
2b4kD1.pdb1	2b4kA1.pdb1	1113.7
2b4kC1.pdb1	2b4kA1.pdb1	2239.8
5b4eA2.pdb1	5b4eA1.pdb1	884.5
6b45H1.pdb1	6b45B1.pdb1	1804.35
6b45H1.pdb1	6b45A1.pdb1	214.85
6b45H1.pdb1	6b45G1.pdb1	1924.0
6b45H1.pdb1	6b45F1.pdb1	48.6
6b45H1.pdb1	6b45M1.pdb1	1340.15
6b45B1.pdb1	6b45A1.pdb1	3219.3
6b45B1.pdb1	6b45M1.pdb1	896.0
6b45D1.pdb1	6b45A1.pdb1	39.65
6b45D1.pdb1	6b45C1.pdb1	1878.4
6b45D1.pdb1	6b45F1.pdb1	42.35
6b45D1.pdb1	6b45E1.pdb1	1935.15
6b45D1.pdb1	6b45M1.pdb1	1288.15
6b45A1.pdb1	6b45E1.pdb1	130.9
6b45A1.pdb1	6b45M1.pdb1	545.2
6b45C1.pdb1	6b45E1.pdb1	30.55
6b45C1.pdb1	6b45M1.pdb1	953.75
6b45C1.pdb1	6b45L1.pdb1	630.0
6b45G1.pdb1	6b45F1.pdb1	1993.5
6b45G1.pdb1	6b45E1.pdb1	47.6
6b45G1.pdb1	6b45M1.pdb1	1238.85
6b45F1.pdb1	6b45E1.pdb1	1937.15
6b45F1.pdb1	6b45M1.pdb1	1201.35
6b45E1.pdb1	6b45M1.pdb1	1194.6
6b45M1.pdb1	6b45L1.pdb1	905.0
6b48B1.pdb1	6b48K1.pdb1	298.55
6b48B1.pdb1	6b48H1.pdb1	1714.0
6b48B1.pdb1	6b48M1.pdb1	911.1
6b48B1.pdb1	6b48A1.pdb1	3486.85
6b48E1.pdb1	6b48D1.pdb1	2060.9
6b48E1.pdb1	6b48G1.pdb1	61.0
6b48E1.pdb1	6b48C1.pdb1	57.75
6b48E1.pdb1	6b48F1.pdb1	1931.7
6b48E1.pdb1	6b48M1.pdb1	1219.35
6b48E1.pdb1	6b48A1.pdb1	145.35
6b48D1.pdb1	6b48C1.pdb1	1945.35
6b48D1.pdb1	6b48F1.pdb1	22.65
6b48D1.pdb1	6b48M1.pdb1	1296.8
6b48D1.pdb1	6b48A1.pdb1	58.8
6b48K1.pdb1	6b48H1.pdb1	435.75
6b48K1.pdb1	6b48A1.pdb1	619.4
6b48G1.pdb1	6b48H1.pdb1	2057.65
6b48G1.pdb1	6b48F1.pdb1	2094.9
6b48G1.pdb1	6b48M1.pdb1	1251.35
6b48L1.pdb1	6b48C1.pdb1	645.25
6b48L1.pdb1	6b48M1.pdb1	915.8
6b48H1.pdb1	6b48F1.pdb1	53.6
6b48H1.pdb1	6b48M1.pdb1	1312.05
6b48H1.pdb1	6b48A1.pdb1	232.25
6b48C1.pdb1	6b48M1.pdb1	958.35
6b48F1.pdb1	6b48M1.pdb1	1234.6
6b48M1.pdb1	6b48A1.pdb1	498.55
1b4xA2.pdb1	1b4xA1.pdb1	3210.8
1b4zA1.pdb1	1b4zB1.pdb1	486.35
6b4gB1.pdb1	6b4gA1.pdb1	983.65
1b4sC2.pdb1	1b4sB1.pdb1	24.75
1b4sC2.pdb1	1b4sB2.pdb1	732.25
1b4sC2.pdb1	1b4sA1.pdb1	742.1
1b4sC2.pdb1	1b4sA2.pdb1	736.5
1b4sB1.pdb1	1b4sB2.pdb1	643.3
1b4sB1.pdb1	1b4sA1.pdb1	747.2
1b4sB1.pdb1	1b4sC1.pdb1	732.2
1b4sB2.pdb1	1b4sC1.pdb1	24.75
1b4sB2.pdb1	1b4sA2.pdb1	747.15
1b4sA1.pdb1	1b4sC1.pdb1	736.5
1b4sA1.pdb1	1b4sA2.pdb1	19.1
1b4sC1.pdb1	1b4sA2.pdb1	742.05
4b4gD2.pdb1	4b4gD1.pdb1	1768.5
4b4gD2.pdb1	4b4gA1.pdb1	15.95
4b4gD2.pdb1	4b4gA2.pdb1	1411.85
4b4gD1.pdb1	4b4gA1.pdb1	1411.85
4b4gD1.pdb1	4b4gA2.pdb1	15.95
4b4gA1.pdb1	4b4gA2.pdb1	1782.5
6b4gG1.pdb4	6b4gH1.pdb4	833.55
6b4fD1.pdb2	6b4fA1.pdb2	1364.8
1b42A1.pdb1	1b42A2.pdb1	697.1
5b43C1.pdb1	5b43B1.pdb1	918.9
5b43C1.pdb1	5b43A1.pdb1	2270.25
5b43C1.pdb1	5b43D1.pdb1	445.25
5b43B1.pdb1	5b43A1.pdb1	3621.7
5b43A1.pdb1	5b43D1.pdb1	614.85
5b4wH1.pdb2	5b4wB1.pdb2	660.8
4b42B1.pdb2	4b42D2.pdb2	14.2
4b42B1.pdb2	4b42D1.pdb2	1287.05
4b42B1.pdb2	4b42B2.pdb2	1830.1
4b42D2.pdb2	4b42D1.pdb2	1805.9
4b42D2.pdb2	4b42B2.pdb2	1287.05
4b42D1.pdb2	4b42B2.pdb2	14.2
1b43A1.pdb1	1b43B1.pdb1	829.05
5b4nB1.pdb1	5b4nA1.pdb1	669.65
4b4dA2.pdb1	4b4dA1.pdb1	614.0
6b42A2.pdb1	6b42A1.pdb1	1915.7
4b4nA1.pdb1	4b4nB1.pdb1	539.95
