5xv5D1.pdb2	5xv5C1.pdb2	1840.15
1xvpB1.pdb3	1xvpA1.pdb3	1151.65
1xvpB1.pdb3	1xvpF1.pdb3	532.15
1xvpB1.pdb3	1xvpC1.pdb3	72.6
1xvpA1.pdb3	1xvpE1.pdb3	545.35
1xvpA1.pdb3	1xvpD1.pdb3	70.65
1xvpA1.pdb3	1xvpC1.pdb3	745.35
1xvpG1.pdb3	1xvpC1.pdb3	564.65
1xvpD1.pdb3	1xvpC1.pdb3	1215.2
1xvpF1.pdb3	1xvpC1.pdb3	98.6
1xvwA3.pdb1	1xvwB3.pdb1	244.1
1xvwA3.pdb1	1xvwB2.pdb1	125.9
1xvwA2.pdb1	1xvwB2.pdb1	244.1
1xvwA2.pdb1	1xvwB4.pdb1	125.9
1xvwA1.pdb1	1xvwB3.pdb1	125.9
1xvwA1.pdb1	1xvwB1.pdb1	244.1
1xvwA4.pdb1	1xvwB1.pdb1	125.9
1xvwA4.pdb1	1xvwB4.pdb1	244.1
2xvcB1.pdb1	2xvcA1.pdb1	698.65
5xvnI1.pdb2	5xvnJ1.pdb2	1886.55
5xvnI1.pdb2	5xvnP1.pdb2	282.1
5xvnI1.pdb2	5xvnO1.pdb2	259.15
5xvnK1.pdb2	5xvnP1.pdb2	275.35
5xvnK1.pdb2	5xvnO1.pdb2	382.55
5xvnK1.pdb2	5xvnL1.pdb2	1935.45
5xvnJ1.pdb2	5xvnP1.pdb2	1.6
5xvnJ1.pdb2	5xvnO1.pdb2	262.35
5xvnJ1.pdb2	5xvnM1.pdb2	1108.95
5xvnP1.pdb2	5xvnO1.pdb2	998.05
5xvnP1.pdb2	5xvnN1.pdb2	285.5
5xvnP1.pdb2	5xvnL1.pdb2	282.35
5xvnP1.pdb2	5xvnM1.pdb2	405.05
5xvnO1.pdb2	5xvnN1.pdb2	392.35
5xvnO1.pdb2	5xvnL1.pdb2	12.55
5xvnO1.pdb2	5xvnM1.pdb2	228.55
5xvnN1.pdb2	5xvnL1.pdb2	1126.6
5xvnN1.pdb2	5xvnM1.pdb2	1534.35
1xvqA2.pdb2	1xvqA1.pdb2	632.4
2xvxA4.pdb1	2xvxA2.pdb1	781.4
2xvxA4.pdb1	2xvxA1.pdb1	858.4
2xvxA2.pdb1	2xvxA3.pdb1	858.4
2xvxA3.pdb1	2xvxA1.pdb1	781.4
5xv0C1.pdb2	5xv0D1.pdb2	1850.2
2xviC1.pdb2	2xviC2.pdb2	1794.4
5xvbL1.pdb1	5xvbT1.pdb1	749.9
5xvbL1.pdb1	5xvbM1.pdb1	463.65
5xvbL1.pdb1	5xvbS1.pdb1	3657.25
5xvbT1.pdb1	5xvbM1.pdb1	3677.5
5xvbT1.pdb1	5xvbS1.pdb1	718.15
5xvbM1.pdb1	5xvbS1.pdb1	741.7
1xvgD1.pdb1	1xvgA1.pdb1	423.95
1xvgD1.pdb1	1xvgC1.pdb1	1922.25
1xvgD1.pdb1	1xvgB1.pdb1	5152.05
1xvgD1.pdb1	1xvgF1.pdb1	1370.45
1xvgE1.pdb1	1xvgA1.pdb1	2150.55
1xvgE1.pdb1	1xvgC1.pdb1	1394.8
1xvgA1.pdb1	1xvgC1.pdb1	5113.7
1xvgA1.pdb1	1xvgB1.pdb1	625.5
1xvgC1.pdb1	1xvgB1.pdb1	424.0
1xvgB1.pdb1	1xvgF1.pdb1	2123.0
