2fl5B1.pdb2	2fl5A1.pdb2	1876.6
2fl1A1.pdb1	2fl1D1.pdb1	750.4
2fl1A1.pdb1	2fl1D2.pdb1	24.4
2fl1D1.pdb1	2fl1D2.pdb1	1184.6
2floD1.pdb2	2floC1.pdb2	1431.3
5fliH1.pdb3	5fliG1.pdb3	1871.55
1flcC1.pdb1	1flcF1.pdb1	92.55
1flcC1.pdb1	1flcB1.pdb1	407.65
1flcC1.pdb1	1flcD1.pdb1	3401.05
1flcC1.pdb1	1flcA1.pdb1	460.25
1flcC1.pdb1	1flcE1.pdb1	460.6
1flcF1.pdb1	1flcB1.pdb1	644.1
1flcF1.pdb1	1flcD1.pdb1	645.2
1flcF1.pdb1	1flcA1.pdb1	395.75
1flcF1.pdb1	1flcE1.pdb1	3393.05
1flcB1.pdb1	1flcD1.pdb1	699.05
1flcB1.pdb1	1flcA1.pdb1	3339.8
1flcB1.pdb1	1flcE1.pdb1	114.05
1flcD1.pdb1	1flcA1.pdb1	97.6
1flcD1.pdb1	1flcE1.pdb1	376.45
1flcA1.pdb1	1flcE1.pdb1	453.85
6flsD1.pdb2	6flsC1.pdb2	1033.05
4flcA1.pdb1	4flcC1.pdb1	1619.55
4flcA1.pdb1	4flcD1.pdb1	2404.4
4flcA1.pdb1	4flcB1.pdb1	3607.25
4flcC1.pdb1	4flcD1.pdb1	3683.0
4flcC1.pdb1	4flcB1.pdb1	2348.9
4flcD1.pdb1	4flcB1.pdb1	1817.1
5fleX2.pdb1	5fleX1.pdb1	3473.7
6fldA1.pdb1	6fldA2.pdb1	917.05
6flzA2.pdb1	6flzB1.pdb1	53.7
6flzA2.pdb1	6flzA1.pdb1	811.6
6flzA2.pdb1	6flzB2.pdb1	720.5
6flzB1.pdb1	6flzA1.pdb1	720.5
6flzB1.pdb1	6flzB2.pdb1	809.8
6flzA1.pdb1	6flzB2.pdb1	53.7
6flaG1.pdb1	6flaA1.pdb1	524.6
6flaG1.pdb1	6flaB1.pdb1	338.35
6flaA1.pdb1	6flaB1.pdb1	1674.2
6fl4B1.pdb1	6fl4A1.pdb1	921.0
1flkB3.pdb2	1flkB1.pdb2	1244.5
1flkB3.pdb2	1flkB2.pdb2	1244.5
1flkB1.pdb2	1flkB2.pdb2	1244.5
3fl3B1.pdb1	3fl3A1.pdb1	1419.7
1fltW1.pdb1	1fltX1.pdb1	586.8
1fltW1.pdb1	1fltV1.pdb1	1336.95
1fltW1.pdb1	1fltY1.pdb1	288.55
1fltX1.pdb1	1fltV1.pdb1	366.55
1fltV1.pdb1	1fltY1.pdb1	557.15
2fluX1.pdb1	2fluP1.pdb1	507.5
1flrL1.pdb1	1flrH1.pdb1	1910.75
6fl0B1.pdb2	6fl0K2.pdb2	649.75
2floB1.pdb1	2floA1.pdb1	1465.05
6fl9D1.pdb1	6fl9C1.pdb1	2359.3
6fl9D1.pdb1	6fl9E1.pdb1	2324.4
6fl9D1.pdb1	6fl9A1.pdb1	5.3
6fl9D1.pdb1	6fl9B1.pdb1	5.4
6fl9C1.pdb1	6fl9E1.pdb1	6.3
6fl9C1.pdb1	6fl9A1.pdb1	5.95
6fl9C1.pdb1	6fl9B1.pdb1	2321.95
6fl9E1.pdb1	6fl9A1.pdb1	2337.1
6fl9E1.pdb1	6fl9B1.pdb1	6.6
6fl9A1.pdb1	6fl9B1.pdb1	2354.1
4flfA1.pdb1	4flfB1.pdb1	582.85
1fl3L1.pdb1	1fl3H1.pdb1	1765.4
6fl0R2.pdb3	6fl0C1.pdb3	984.85
2fliB1.pdb1	2fliD1.pdb1	515.55
2fliB1.pdb1	2fliF1.pdb1	544.95
2fliB1.pdb1	2fliE1.pdb1	938.6
2fliD1.pdb1	2fliC1.pdb1	949.0
2fliD1.pdb1	2fliF1.pdb1	518.95
2fliA1.pdb1	2fliC1.pdb1	535.9
2fliA1.pdb1	2fliF1.pdb1	946.1
2fliA1.pdb1	2fliE1.pdb1	504.6
2fliC1.pdb1	2fliE1.pdb1	532.5
5flhB1.pdb1	5flhA1.pdb1	1837.55
6fl0I1.pdb8	6fl0N1.pdb8	1044.4
1fl3B1.pdb2	1fl3A1.pdb2	1703.45
3flrA4.pdb1	3flrB6.pdb1	336.3
3flrA4.pdb1	3flrA6.pdb1	869.8
3flrA4.pdb1	3flrB2.pdb1	576.75
3flrA4.pdb1	3flrB4.pdb1	566.5
3flrB7.pdb1	3flrA7.pdb1	566.5
3flrB7.pdb1	3flrA6.pdb1	576.75
3flrB7.pdb1	3flrA1.pdb1	336.3
3flrB7.pdb1	3flrB4.pdb1	860.9
3flrA3.pdb1	3flrA5.pdb1	869.8
3flrA3.pdb1	3flrB1.pdb1	576.75
3flrA3.pdb1	3flrB5.pdb1	336.3
3flrA3.pdb1	3flrB3.pdb1	566.5
3flrA5.pdb1	3flrB5.pdb1	566.5
3flrA5.pdb1	3flrB3.pdb1	336.25
3flrA5.pdb1	3flrB8.pdb1	576.75
3flrB6.pdb1	3flrA6.pdb1	566.5
3flrB6.pdb1	3flrB2.pdb1	860.9
3flrB6.pdb1	3flrA8.pdb1	576.75
3flrA7.pdb1	3flrB1.pdb1	336.25
3flrA7.pdb1	3flrB5.pdb1	576.75
3flrA7.pdb1	3flrA1.pdb1	869.8
3flrB1.pdb1	3flrB5.pdb1	860.9
3flrB1.pdb1	3flrA1.pdb1	566.5
3flrA2.pdb1	3flrB3.pdb1	576.75
3flrA2.pdb1	3flrB2.pdb1	566.5
3flrA2.pdb1	3flrB8.pdb1	336.3
3flrA2.pdb1	3flrA8.pdb1	869.8
3flrA6.pdb1	3flrB4.pdb1	336.25
3flrA1.pdb1	3flrB4.pdb1	576.75
3flrB3.pdb1	3flrB8.pdb1	860.9
3flrB2.pdb1	3flrA8.pdb1	336.25
3flrB8.pdb1	3flrA8.pdb1	566.5
