2x6kB1.pdb1	2x6kA1.pdb1	1567.7
4x62R1.pdb1	4x62K1.pdb1	332.85
4x62R1.pdb1	4x62F1.pdb1	1014.35
4x62R1.pdb1	4x62A1.pdb1	891.75
4x62b1.pdb1	4x62a1.pdb1	109.05
4x62b1.pdb1	4x62A1.pdb1	155.45
4x62B1.pdb1	4x62H1.pdb1	274.1
4x62B1.pdb1	4x62A1.pdb1	961.95
4x62B1.pdb1	4x62C1.pdb1	49.25
4x62T1.pdb1	4x62A1.pdb1	2582.8
4x62K1.pdb1	4x62A1.pdb1	1851.65
4x62K1.pdb1	4x62G1.pdb1	229.05
4x62I1.pdb1	4x62A1.pdb1	2847.15
4x62I1.pdb1	4x62N1.pdb1	82.3
4x62I1.pdb1	4x62G1.pdb1	231.7
4x62O1.pdb1	4x62F1.pdb1	34.75
4x62O1.pdb1	4x62A1.pdb1	1776.6
4x62F1.pdb1	4x62A1.pdb1	537.6
4x62H1.pdb1	4x62A1.pdb1	1855.9
4x62H1.pdb1	4x62Q1.pdb1	144.35
4x62a1.pdb1	4x62A1.pdb1	448.95
4x62a1.pdb1	4x62C1.pdb1	34.45
4x62A1.pdb1	4x62U1.pdb1	1351.7
4x62A1.pdb1	4x62Q1.pdb1	2576.75
4x62A1.pdb1	4x62M1.pdb1	1977.5
4x62A1.pdb1	4x62N1.pdb1	1864.45
4x62A1.pdb1	4x62G1.pdb1	1942.6
4x62A1.pdb1	4x62S1.pdb1	1610.3
4x62A1.pdb1	4x62C1.pdb1	1670.15
4x62A1.pdb1	4x62P1.pdb1	2548.85
4x62U1.pdb1	4x62M1.pdb1	43.8
4x62M1.pdb1	4x62S1.pdb1	391.25
4x62N1.pdb1	4x62S1.pdb1	0.8
4x62N1.pdb1	4x62C1.pdb1	879.65
4x6rA1.pdb1	4x6rB1.pdb1	2004.6
5x6dB1.pdb1	5x6dA1.pdb1	2271.95
5x6dB1.pdb1	5x6dC1.pdb1	313.75
5x6dB1.pdb1	5x6dD1.pdb1	350.35
5x6dA1.pdb1	5x6dC1.pdb1	357.2
5x6dA1.pdb1	5x6dD1.pdb1	311.15
5x6dC1.pdb1	5x6dD1.pdb1	1217.2
2x69D1.pdb3	2x69E1.pdb3	653.5
5x6dM1.pdb3	5x6dP1.pdb3	329.35
5x6dM1.pdb3	5x6dN1.pdb3	2293.95
5x6dM1.pdb3	5x6dO1.pdb3	356.9
5x6dP1.pdb3	5x6dN1.pdb3	360.85
5x6dP1.pdb3	5x6dO1.pdb3	1232.6
5x6dN1.pdb3	5x6dO1.pdb3	332.75
2x6gA1.pdb6	2x6gB1.pdb6	716.55
4x6gA1.pdb1	4x6gB1.pdb1	1263.9
4x6gA1.pdb1	4x6gD1.pdb1	1293.15
4x6gC1.pdb1	4x6gB1.pdb1	1394.35
4x6gC1.pdb1	4x6gD1.pdb1	1255.45
4x6gB1.pdb1	4x6gD1.pdb1	9.5
5x66C1.pdb3	5x66F1.pdb3	2124.25
2x6bA2.pdb1	2x6bA3.pdb1	2209.35
2x6bA2.pdb1	2x6bA4.pdb1	58.1
2x6bA2.pdb1	2x6bA1.pdb1	2209.35
2x6bA3.pdb1	2x6bA4.pdb1	2209.35
2x6bA3.pdb1	2x6bA1.pdb1	58.1
2x6bA4.pdb1	2x6bA1.pdb1	2209.35
5x6zC1.pdb1	5x6zD1.pdb1	2877.6
4x6yB1.pdb1	4x6yA1.pdb1	724.6
2x6sE1.pdb1	2x6sF1.pdb1	1523.6
5x6dK1.pdb2	5x6dG1.pdb2	306.65
5x6dK1.pdb2	5x6dL1.pdb2	1220.85
5x6dK1.pdb2	5x6dH1.pdb2	358.55
5x6dG1.pdb2	5x6dL1.pdb2	371.1
5x6dG1.pdb2	5x6dH1.pdb2	2212.45
5x6dL1.pdb2	5x6dH1.pdb2	333.65
4x60A1.pdb1	4x60B1.pdb1	2058.55
4x6lC3.pdb3	4x6lC1.pdb3	759.8
4x6lC3.pdb3	4x6lC2.pdb3	759.85
4x6lC1.pdb3	4x6lC2.pdb3	759.8
4x65I1.pdb1	4x65A1.pdb1	2840.1
4x65I1.pdb1	4x65G1.pdb1	242.0
4x65I1.pdb1	4x65J1.pdb1	155.0
4x65I1.pdb1	4x65N1.pdb1	77.95
4x65a1.pdb1	4x65A1.pdb1	386.7
4x65a1.pdb1	4x65C1.pdb1	34.2
4x65a1.pdb1	4x65E1.pdb1	52.95
4x65a1.pdb1	4x65b1.pdb1	92.4
4x65a1.pdb1	4x65L1.pdb1	62.75
4x65A1.pdb1	4x65C1.pdb1	1693.05
4x65A1.pdb1	4x65G1.pdb1	1930.4
4x65A1.pdb1	4x65J1.pdb1	1893.5
4x65A1.pdb1	4x65P1.pdb1	2532.6
4x65A1.pdb1	4x65O1.pdb1	1787.25
4x65A1.pdb1	4x65H1.pdb1	1830.45
4x65A1.pdb1	4x65E1.pdb1	1981.35
4x65A1.pdb1	4x65T1.pdb1	2569.35
4x65A1.pdb1	4x65K1.pdb1	1835.8
4x65A1.pdb1	4x65N1.pdb1	1842.4
4x65A1.pdb1	4x65Q1.pdb1	2552.6
4x65A1.pdb1	4x65U1.pdb1	1350.15
4x65A1.pdb1	4x65S1.pdb1	1600.3
4x65A1.pdb1	4x65B1.pdb1	952.7
4x65A1.pdb1	4x65b1.pdb1	151.0
4x65A1.pdb1	4x65F1.pdb1	553.35
4x65A1.pdb1	4x65R1.pdb1	900.55
4x65A1.pdb1	4x65M1.pdb1	1977.3
4x65A1.pdb1	4x65D1.pdb1	3010.1
4x65A1.pdb1	4x65L1.pdb1	3327.85
4x65C1.pdb1	4x65J1.pdb1	383.65
4x65C1.pdb1	4x65E1.pdb1	91.05
4x65C1.pdb1	4x65N1.pdb1	865.3
4x65C1.pdb1	4x65B1.pdb1	53.0
4x65C1.pdb1	4x65D1.pdb1	1.1
4x65G1.pdb1	4x65K1.pdb1	239.6
4x65J1.pdb1	4x65N1.pdb1	809.2
4x65O1.pdb1	4x65F1.pdb1	32.8
4x65H1.pdb1	4x65E1.pdb1	601.1
4x65H1.pdb1	4x65Q1.pdb1	147.2
4x65H1.pdb1	4x65B1.pdb1	265.25
4x65H1.pdb1	4x65L1.pdb1	61.95
4x65E1.pdb1	4x65D1.pdb1	295.1
4x65K1.pdb1	4x65R1.pdb1	331.5
4x65N1.pdb1	4x65S1.pdb1	1.4
4x65Q1.pdb1	4x65L1.pdb1	217.45
4x65U1.pdb1	4x65M1.pdb1	39.8
4x65S1.pdb1	4x65M1.pdb1	393.95
4x65F1.pdb1	4x65R1.pdb1	1021.7
5x6sB1.pdb1	5x6sA1.pdb1	616.45
5x6xB1.pdb2	5x6xA1.pdb2	2838.8
5x6yC1.pdb2	5x6yD1.pdb2	2577.25
2x6gR1.pdb1	2x6gQ1.pdb1	711.8
2x62A1.pdb1	2x62A2.pdb1	700.8
2x62A1.pdb1	2x62A4.pdb1	700.8
2x62A2.pdb1	2x62A3.pdb1	700.8
2x62A3.pdb1	2x62A4.pdb1	700.8
2x6lE1.pdb2	2x6lC1.pdb2	671.4
2x6sD1.pdb2	2x6sC1.pdb2	1466.3
2x69A2.pdb2	2x69A1.pdb2	671.45
5x60A1.pdb1	5x60B1.pdb1	2607.95
5x60A1.pdb1	5x60C1.pdb1	1068.7
2x6yA1.pdb1	2x6yA3.pdb1	3458.95
2x6yA1.pdb1	2x6yA2.pdb1	3458.95
2x6yA3.pdb1	2x6yA2.pdb1	3458.9
2x62B2.pdb2	2x62B1.pdb2	734.8
2x62B2.pdb2	2x62B4.pdb2	734.8
2x62B1.pdb2	2x62B3.pdb2	734.8
2x62B4.pdb2	2x62B3.pdb2	734.8
5x61B1.pdb1	5x61A1.pdb1	1359.2
