4a65A1.pdb1	4a65B1.pdb1	1503.35
3a6eE1.pdb1	3a6eF1.pdb1	1410.0
3a6eE1.pdb1	3a6eC1.pdb1	176.1
3a6eE1.pdb1	3a6eA1.pdb1	168.65
3a6eD1.pdb1	3a6eF1.pdb1	167.2
3a6eD1.pdb1	3a6eC1.pdb1	1427.3
3a6eD1.pdb1	3a6eB1.pdb1	177.6
3a6eF1.pdb1	3a6eB1.pdb1	182.05
3a6eF1.pdb1	3a6eA1.pdb1	1947.5
3a6eC1.pdb1	3a6eB1.pdb1	1893.2
3a6eC1.pdb1	3a6eA1.pdb1	166.5
3a6eB1.pdb1	3a6eA1.pdb1	1442.75
2a6hL1.pdb2	2a6hK1.pdb2	1642.1
2a6hL1.pdb2	2a6hN1.pdb2	1085.9
2a6hL1.pdb2	2a6hM1.pdb2	196.95
2a6hP1.pdb2	2a6hN1.pdb2	3908.85
2a6hP1.pdb2	2a6hM1.pdb2	1527.8
2a6hK1.pdb2	2a6hN1.pdb2	15.7
2a6hK1.pdb2	2a6hM1.pdb2	2015.4
2a6hO1.pdb2	2a6hN1.pdb2	2382.05
2a6hO1.pdb2	2a6hM1.pdb2	235.55
2a6hN1.pdb2	2a6hM1.pdb2	8461.05
3a6lA1.pdb1	3a6lF1.pdb1	1874.75
3a6lA1.pdb1	3a6lB1.pdb1	1429.3
3a6lA1.pdb1	3a6lE1.pdb1	182.2
3a6lA1.pdb1	3a6lC1.pdb1	174.2
3a6lF1.pdb1	3a6lB1.pdb1	165.1
3a6lF1.pdb1	3a6lD1.pdb1	181.65
3a6lF1.pdb1	3a6lE1.pdb1	1420.65
3a6lB1.pdb1	3a6lD1.pdb1	178.85
3a6lB1.pdb1	3a6lC1.pdb1	1981.15
3a6lD1.pdb1	3a6lE1.pdb1	1868.45
3a6lD1.pdb1	3a6lC1.pdb1	1412.5
3a6lE1.pdb1	3a6lC1.pdb1	168.15
4a6cA1.pdb1	4a6cB1.pdb1	1824.55
4a6fB2.pdb1	4a6fA2.pdb1	320.35
4a6fB2.pdb1	4a6fB1.pdb1	60.8
4a6fB2.pdb1	4a6fA1.pdb1	651.3
4a6fA2.pdb1	4a6fB1.pdb1	651.3
4a6fA2.pdb1	4a6fA1.pdb1	295.0
4a6fB1.pdb1	4a6fA1.pdb1	320.35
5a6jA1.pdb1	5a6jC1.pdb1	3220.3
3a68H1.pdb1	3a68G1.pdb1	617.35
3a68H1.pdb1	3a68I1.pdb1	608.35
3a68H1.pdb1	3a68A1.pdb1	1369.25
3a68H1.pdb1	3a68D1.pdb1	1702.15
3a68H1.pdb1	3a68B1.pdb1	47.2
3a68H1.pdb1	3a68X1.pdb1	1294.35
3a68J1.pdb1	3a68O1.pdb1	48.1
3a68J1.pdb1	3a68N1.pdb1	1381.65
3a68J1.pdb1	3a68A1.pdb1	611.25
3a68J1.pdb1	3a68R1.pdb1	623.15
3a68J1.pdb1	3a68X1.pdb1	1731.95
3a68J1.pdb1	3a68Q1.pdb1	1351.25
3a68W1.pdb1	3a68P1.pdb1	617.85
3a68W1.pdb1	3a68E1.pdb1	619.35
3a68W1.pdb1	3a68K1.pdb1	1693.15
3a68W1.pdb1	3a68I1.pdb1	1368.95
3a68W1.pdb1	3a68D1.pdb1	1369.2
3a68W1.pdb1	3a68L1.pdb1	48.05
3a68U1.pdb1	3a68P1.pdb1	1301.95
3a68U1.pdb1	3a68N1.pdb1	614.25
3a68U1.pdb1	3a68K1.pdb1	1354.8
3a68U1.pdb1	3a68T1.pdb1	620.7
3a68U1.pdb1	3a68S1.pdb1	48.25
3a68U1.pdb1	3a68Q1.pdb1	1694.4
3a68P1.pdb1	3a68E1.pdb1	48.4
3a68P1.pdb1	3a68K1.pdb1	1362.9
3a68P1.pdb1	3a68T1.pdb1	1683.35
3a68P1.pdb1	3a68L1.pdb1	611.95
3a68O1.pdb1	3a68G1.pdb1	1350.7
3a68O1.pdb1	3a68C1.pdb1	1702.55
3a68O1.pdb1	3a68A1.pdb1	610.85
3a68O1.pdb1	3a68F1.pdb1	1338.75
3a68O1.pdb1	3a68R1.pdb1	618.9
3a68G1.pdb1	3a68I1.pdb1	48.8
3a68G1.pdb1	3a68A1.pdb1	1721.3
3a68G1.pdb1	3a68F1.pdb1	1381.6
3a68G1.pdb1	3a68B1.pdb1	618.9
3a68E1.pdb1	3a68I1.pdb1	1709.2
3a68E1.pdb1	3a68B1.pdb1	1120.15
3a68E1.pdb1	3a68V1.pdb1	1364.4
3a68E1.pdb1	3a68L1.pdb1	621.4
3a68N1.pdb1	3a68T1.pdb1	46.55
3a68N1.pdb1	3a68R1.pdb1	1676.25
3a68N1.pdb1	3a68S1.pdb1	619.05
3a68N1.pdb1	3a68Q1.pdb1	1388.95
3a68K1.pdb1	3a68D1.pdb1	616.8
3a68K1.pdb1	3a68X1.pdb1	48.25
3a68K1.pdb1	3a68Q1.pdb1	617.15
3a68M1.pdb1	3a68T1.pdb1	1429.9
3a68M1.pdb1	3a68C1.pdb1	606.7
3a68M1.pdb1	3a68F1.pdb1	47.5
3a68M1.pdb1	3a68R1.pdb1	41.0
3a68M1.pdb1	3a68S1.pdb1	1725.85
3a68M1.pdb1	3a68V1.pdb1	621.25
3a68M1.pdb1	3a68L1.pdb1	1323.65
3a68I1.pdb1	3a68D1.pdb1	1364.7
3a68I1.pdb1	3a68B1.pdb1	615.75
3a68T1.pdb1	3a68S1.pdb1	605.05
3a68T1.pdb1	3a68L1.pdb1	1333.9
3a68C1.pdb1	3a68F1.pdb1	620.55
3a68C1.pdb1	3a68R1.pdb1	1395.15
3a68C1.pdb1	3a68S1.pdb1	1365.65
3a68C1.pdb1	3a68V1.pdb1	47.75
3a68A1.pdb1	3a68R1.pdb1	46.6
3a68A1.pdb1	3a68X1.pdb1	1366.55
3a68F1.pdb1	3a68B1.pdb1	1691.2
3a68F1.pdb1	3a68V1.pdb1	617.8
3a68D1.pdb1	3a68X1.pdb1	616.65
3a68D1.pdb1	3a68Q1.pdb1	48.3
3a68R1.pdb1	3a68S1.pdb1	1426.05
3a68B1.pdb1	3a68V1.pdb1	1397.9
3a68X1.pdb1	3a68Q1.pdb1	618.7
3a68V1.pdb1	3a68L1.pdb1	1689.25
2a6kB1.pdb1	2a6kA1.pdb1	1881.75
4a63I1.pdb5	4a63J1.pdb5	729.15
2a6lB1.pdb1	2a6lA1.pdb1	1300.4
2a6lB1.pdb1	2a6lB2.pdb1	501.0
2a6lA1.pdb1	2a6lA2.pdb1	495.55
2a6lA2.pdb1	2a6lB2.pdb1	1300.3
5a6dA1.pdb2	5a6dA3.pdb2	706.2
5a6dA1.pdb2	5a6dA2.pdb2	706.15
5a6dA3.pdb2	5a6dA2.pdb2	706.2
3a67L1.pdb1	3a67Y1.pdb1	390.85
3a67L1.pdb1	3a67H1.pdb1	749.8
3a67Y1.pdb1	3a67H1.pdb1	566.6
6a66A1.pdb1	6a66A2.pdb1	427.9
5a6tB2.pdb1	5a6tC1.pdb1	855.7
5a6tB2.pdb1	5a6tA2.pdb1	208.5
5a6tB2.pdb1	5a6tC2.pdb1	1802.3
5a6tA1.pdb1	5a6tC1.pdb1	887.7
5a6tA1.pdb1	5a6tA2.pdb1	552.9
5a6tA1.pdb1	5a6tC3.pdb1	1413.4
5a6tA1.pdb1	5a6tB1.pdb1	208.5
5a6tA1.pdb1	5a6tA3.pdb1	552.9
5a6tB3.pdb1	5a6tC3.pdb1	1802.3
5a6tB3.pdb1	5a6tC2.pdb1	855.7
5a6tB3.pdb1	5a6tA3.pdb1	208.55
5a6tC1.pdb1	5a6tA2.pdb1	1413.35
5a6tC1.pdb1	5a6tC3.pdb1	2158.2
5a6tC1.pdb1	5a6tC2.pdb1	2158.2
5a6tC1.pdb1	5a6tB1.pdb1	1802.3
5a6tA2.pdb1	5a6tC2.pdb1	887.75
5a6tA2.pdb1	5a6tA3.pdb1	552.85
5a6tC3.pdb1	5a6tC2.pdb1	2158.2
5a6tC3.pdb1	5a6tB1.pdb1	855.75
5a6tC3.pdb1	5a6tA3.pdb1	887.75
5a6tC2.pdb1	5a6tA3.pdb1	1413.4
2a67D1.pdb1	2a67A1.pdb1	976.55
5a6wB1.pdb1	5a6wC1.pdb1	885.25
5a6wB1.pdb1	5a6wA1.pdb1	469.65
5a6wC1.pdb1	5a6wA1.pdb1	125.9
1a64B1.pdb1	1a64A1.pdb1	3705.65
4a6gD1.pdb2	4a6gB1.pdb2	1165.5
1a6aA1.pdb1	1a6aC1.pdb1	676.9
1a6aA1.pdb1	1a6aB1.pdb1	2268.05
1a6aC1.pdb1	1a6aB1.pdb1	686.2
3a65A1.pdb1	3a65A2.pdb1	2592.9
5a6qB1.pdb1	5a6qD1.pdb1	224.25
5a6qB1.pdb1	5a6qA1.pdb1	1282.1
5a6qB1.pdb1	5a6qC1.pdb1	456.1
5a6qD1.pdb1	5a6qA1.pdb1	459.0
5a6qD1.pdb1	5a6qC1.pdb1	1300.65
5a6qA1.pdb1	5a6qC1.pdb1	208.15
6a67H1.pdb1	6a67L1.pdb1	1638.95
6a67H1.pdb1	6a67A1.pdb1	649.2
6a67L1.pdb1	6a67A1.pdb1	150.6
6a6gC1.pdb1	6a6gB1.pdb1	379.85
6a6gC1.pdb1	6a6gA1.pdb1	726.1
6a6gB1.pdb1	6a6gD1.pdb1	631.05
6a6gB1.pdb1	6a6gA1.pdb1	3611.4
6a6gD1.pdb1	6a6gA1.pdb1	388.7
1a61H1.pdb1	1a61L1.pdb1	1063.35
1a61H1.pdb1	1a61I1.pdb1	488.1
5a69A1.pdb1	5a69A2.pdb1	3022.15
4a62A1.pdb1	4a62C1.pdb1	617.1
4a63F1.pdb3	4a63E1.pdb3	674.4
4a6aC1.pdb1	4a6aE1.pdb1	1984.1
4a6aC1.pdb1	4a6aD1.pdb1	568.65
4a6aC1.pdb1	4a6aB1.pdb1	87.6
4a6aC1.pdb1	4a6aA1.pdb1	2008.8
4a6aC1.pdb1	4a6aF1.pdb1	216.8
4a6aE1.pdb1	4a6aD1.pdb1	88.3
4a6aE1.pdb1	4a6aB1.pdb1	217.1
4a6aE1.pdb1	4a6aA1.pdb1	1997.2
4a6aE1.pdb1	4a6aF1.pdb1	574.25
4a6aD1.pdb1	4a6aB1.pdb1	1968.85
4a6aD1.pdb1	4a6aA1.pdb1	215.75
4a6aD1.pdb1	4a6aF1.pdb1	1950.5
4a6aB1.pdb1	4a6aA1.pdb1	577.25
4a6aB1.pdb1	4a6aF1.pdb1	1957.75
4a6aA1.pdb1	4a6aF1.pdb1	92.7
6a6hC1.pdb1	6a6hA1.pdb1	854.6
6a6hB1.pdb1	6a6hA1.pdb1	1309.9
5a6zA1.pdb1	5a6zD1.pdb1	219.9
5a6zA1.pdb1	5a6zB1.pdb1	1311.15
5a6zA1.pdb1	5a6zC1.pdb1	461.4
5a6zD1.pdb1	5a6zB1.pdb1	454.6
5a6zD1.pdb1	5a6zC1.pdb1	1298.7
5a6zB1.pdb1	5a6zC1.pdb1	208.8
5a6yA1.pdb1	5a6yB1.pdb1	1298.55
5a6yA1.pdb1	5a6yC1.pdb1	214.7
5a6yA1.pdb1	5a6yD1.pdb1	457.75
5a6yB1.pdb1	5a6yC1.pdb1	457.95
5a6yB1.pdb1	5a6yD1.pdb1	220.2
5a6yC1.pdb1	5a6yD1.pdb1	1304.15
5a6pB1.pdb1	5a6pA1.pdb1	494.75
3a6jE1.pdb1	3a6jF1.pdb1	1437.75
3a6jE1.pdb1	3a6jD1.pdb1	1839.6
3a6jE1.pdb1	3a6jA1.pdb1	175.2
3a6jE1.pdb1	3a6jC1.pdb1	176.45
3a6jF1.pdb1	3a6jD1.pdb1	171.35
3a6jF1.pdb1	3a6jA1.pdb1	1844.7
3a6jF1.pdb1	3a6jB1.pdb1	167.1
3a6jD1.pdb1	3a6jB1.pdb1	156.85
3a6jD1.pdb1	3a6jC1.pdb1	1419.1
3a6jA1.pdb1	3a6jB1.pdb1	1446.75
3a6jA1.pdb1	3a6jC1.pdb1	167.35
3a6jB1.pdb1	3a6jC1.pdb1	1839.1
1a6wL1.pdb1	1a6wH1.pdb1	846.0
6a6mA1.pdb1	6a6mA2.pdb1	7744.8
3a66A2.pdb1	3a66A1.pdb1	2586.15
2a6nB1.pdb1	2a6nA1.pdb1	1290.8
2a6nB1.pdb1	2a6nB2.pdb1	503.95
2a6nA2.pdb1	2a6nA1.pdb1	495.6
2a6nA2.pdb1	2a6nB2.pdb1	1290.8
6a65A1.pdb1	6a65A2.pdb1	410.7
2a68A1.pdb1	2a68B1.pdb1	1628.15
2a68A1.pdb1	2a68D1.pdb1	18.5
2a68A1.pdb1	2a68C1.pdb1	2030.05
2a68F1.pdb1	2a68D1.pdb1	3635.75
2a68F1.pdb1	2a68C1.pdb1	1450.05
2a68B1.pdb1	2a68D1.pdb1	877.85
2a68B1.pdb1	2a68C1.pdb1	265.6
2a68D1.pdb1	2a68C1.pdb1	9059.05
2a68D1.pdb1	2a68E1.pdb1	2161.0
2a68C1.pdb1	2a68E1.pdb1	136.2
2a6pA1.pdb1	2a6pB1.pdb1	991.3
1a6vL1.pdb1	1a6vH1.pdb1	897.1
4a69C1.pdb1	4a69A1.pdb1	1154.65
6a6yB1.pdb1	6a6yA1.pdb1	583.55
2a68N1.pdb2	2a68K1.pdb2	10.4
2a68N1.pdb2	2a68M1.pdb2	8557.05
2a68N1.pdb2	2a68P1.pdb2	3931.35
2a68N1.pdb2	2a68O1.pdb2	2335.15
2a68N1.pdb2	2a68L1.pdb2	1155.65
2a68K1.pdb2	2a68M1.pdb2	1973.0
2a68K1.pdb2	2a68L1.pdb2	1644.25
2a68M1.pdb2	2a68P1.pdb2	1500.95
2a68M1.pdb2	2a68O1.pdb2	208.85
2a68M1.pdb2	2a68L1.pdb2	201.7
1a6uH1.pdb1	1a6uL1.pdb1	804.15
4a6lC1.pdb1	4a6lB1.pdb1	452.2
4a6lC1.pdb1	4a6lA1.pdb1	1076.55
4a6lD1.pdb1	4a6lB1.pdb1	1066.6
4a6lD1.pdb1	4a6lA1.pdb1	442.45
5a62A2.pdb1	5a62A1.pdb1	917.8
1a6rA1.pdb1	1a6rA3.pdb1	424.5
1a6rA1.pdb1	1a6rA4.pdb1	946.35
1a6rA1.pdb1	1a6rA2.pdb1	424.5
1a6rA1.pdb1	1a6rA6.pdb1	4014.8
1a6rA3.pdb1	1a6rA4.pdb1	4014.9
1a6rA3.pdb1	1a6rA2.pdb1	424.5
1a6rA3.pdb1	1a6rA5.pdb1	946.4
1a6rA4.pdb1	1a6rA6.pdb1	424.5
1a6rA4.pdb1	1a6rA5.pdb1	424.55
1a6rA2.pdb1	1a6rA6.pdb1	946.4
1a6rA2.pdb1	1a6rA5.pdb1	4014.75
1a6rA6.pdb1	1a6rA5.pdb1	424.6
4a6sB1.pdb1	4a6sA1.pdb1	1027.1
6a6xB1.pdb1	6a6xC1.pdb1	1015.6
6a6xB1.pdb1	6a6xA1.pdb1	1022.3
6a6xD1.pdb1	6a6xC1.pdb1	1528.0
6a6xC1.pdb1	6a6xA1.pdb1	596.6
6a6aB1.pdb1	6a6aA1.pdb1	907.25
1a6vI1.pdb2	1a6vM1.pdb2	887.1
3a6kE1.pdb1	3a6kD1.pdb1	1920.15
3a6kE1.pdb1	3a6kA1.pdb1	175.55
3a6kE1.pdb1	3a6kC1.pdb1	177.6
3a6kE1.pdb1	3a6kF1.pdb1	1394.05
3a6kD1.pdb1	3a6kB1.pdb1	170.7
3a6kD1.pdb1	3a6kC1.pdb1	1376.45
3a6kD1.pdb1	3a6kF1.pdb1	164.95
3a6kA1.pdb1	3a6kB1.pdb1	1381.95
3a6kA1.pdb1	3a6kC1.pdb1	166.75
3a6kA1.pdb1	3a6kF1.pdb1	1958.25
3a6kB1.pdb1	3a6kC1.pdb1	1921.9
3a6kB1.pdb1	3a6kF1.pdb1	176.25
2a6aB1.pdb1	2a6aA1.pdb1	1239.35
6a6nA1.pdb1	6a6nA2.pdb1	5772.95
4a64C1.pdb1	4a64D1.pdb1	916.75
4a64C1.pdb1	4a64A1.pdb1	1026.0
4a64C1.pdb1	4a64B1.pdb1	1398.3
4a64D1.pdb1	4a64A1.pdb1	1371.8
4a64D1.pdb1	4a64B1.pdb1	976.35
4a64A1.pdb1	4a64B1.pdb1	870.25
4a6tC1.pdb2	4a6tD1.pdb2	5334.9
2a69M1.pdb2	2a69P1.pdb2	1517.45
2a69M1.pdb2	2a69L1.pdb2	198.4
2a69M1.pdb2	2a69N1.pdb2	8650.25
2a69M1.pdb2	2a69K1.pdb2	1972.9
2a69M1.pdb2	2a69O1.pdb2	233.7
2a69P1.pdb2	2a69N1.pdb2	3947.05
2a69L1.pdb2	2a69N1.pdb2	1087.2
2a69L1.pdb2	2a69K1.pdb2	1598.5
2a69N1.pdb2	2a69K1.pdb2	33.95
2a69N1.pdb2	2a69O1.pdb2	2274.95
6a6eB1.pdb1	6a6eA1.pdb1	3643.3
6a6iH1.pdb4	6a6iG1.pdb4	678.1
2a67B1.pdb2	2a67C1.pdb2	977.3
2a61C1.pdb2	2a61D1.pdb2	2944.8
5a6vA1.pdb1	5a6vB1.pdb1	491.25
