3thtB1.pdb6	3thtA1.pdb6	954.45
3thvF1.pdb2	3thvD1.pdb2	1290.1
3thvE1.pdb2	3thvD1.pdb2	720.5
5th9C1.pdb3	5th9N1.pdb3	365.4
5th9C1.pdb3	5th9J1.pdb3	686.0
5th9N1.pdb3	5th9J1.pdb3	739.0
5th3A1.pdb1	5th3H1.pdb1	379.15
5th3A1.pdb1	5th3h1.pdb1	570.05
5th3A1.pdb1	5th3i1.pdb1	253.15
5th3A1.pdb1	5th3I1.pdb1	434.35
5th3A1.pdb1	5th3B1.pdb1	2145.55
5th3H1.pdb1	5th3h1.pdb1	85.35
5th3H1.pdb1	5th3i1.pdb1	510.1
5th3H1.pdb1	5th3I1.pdb1	1.9
5th3H1.pdb1	5th3B1.pdb1	408.3
5th3h1.pdb1	5th3i1.pdb1	140.7
5th3h1.pdb1	5th3I1.pdb1	594.55
5th3h1.pdb1	5th3B1.pdb1	250.35
5th3i1.pdb1	5th3I1.pdb1	84.9
5th3i1.pdb1	5th3B1.pdb1	584.9
5th3I1.pdb1	5th3B1.pdb1	375.9
5th7A1.pdb1	5th7B1.pdb1	932.75
5theA1.pdb1	5theB1.pdb1	966.8
3thsB1.pdb1	3thsC1.pdb1	174.1
3thsB1.pdb1	3thsA1.pdb1	2180.35
3thsB1.pdb1	3thsD1.pdb1	1024.35
3thsC1.pdb1	3thsA1.pdb1	1010.15
3thsC1.pdb1	3thsD1.pdb1	2163.25
3thsA1.pdb1	3thsD1.pdb1	133.4
3thqA1.pdb1	3thqB1.pdb1	1692.85
3thtD2.pdb7	3thtD1.pdb7	1013.9
3thtD2.pdb7	3thtC2.pdb7	924.5
3thtD1.pdb7	3thtC1.pdb7	924.5
3thtC1.pdb7	3thtC2.pdb7	841.7
1thwA1.pdb1	1thwA2.pdb1	707.5
5thwA1.pdb1	5thwB1.pdb1	2445.65
3thnA1.pdb1	3thnA2.pdb1	2254.5
1thaB1.pdb1	1thaA2.pdb1	330.75
1thaB1.pdb1	1thaA1.pdb1	885.5
1thaB1.pdb1	1thaB2.pdb1	393.5
1thaA2.pdb1	1thaA1.pdb1	379.6
1thaA2.pdb1	1thaB2.pdb1	885.5
1thaA1.pdb1	1thaB2.pdb1	330.75
