4jz7C1.pdb2	4jz7D1.pdb2	2141.65
5jzwC1.pdb1	5jzwD1.pdb1	1970.5
5jzwC1.pdb1	5jzwI1.pdb1	318.2
5jzwE1.pdb1	5jzwD1.pdb1	1970.4
5jzwD1.pdb1	5jzwI1.pdb1	127.4
3jz2B1.pdb1	3jz2A1.pdb1	1200.5
3jz0B1.pdb1	3jz0A1.pdb1	2463.5
3jzqP1.pdb1	3jzqA1.pdb1	562.4
4jz4B2.pdb3	4jz4A1.pdb3	363.25
1jzjB1.pdb4	1jzjA1.pdb4	531.3
3jzeC1.pdb2	3jzeD1.pdb2	1180.7
3jzeA1.pdb2	3jzeB1.pdb2	1190.35
3jzeA1.pdb2	3jzeD1.pdb2	250.55
5jzhB1.pdb1	5jzhC1.pdb1	1905.8
5jzhB1.pdb1	5jzhA1.pdb1	1905.75
5jzhG1.pdb1	5jzhA1.pdb1	1905.75
5jzhG1.pdb1	5jzhF1.pdb1	1905.85
5jzhD1.pdb1	5jzhE1.pdb1	1905.7
5jzhD1.pdb1	5jzhC1.pdb1	1905.65
5jzhE1.pdb1	5jzhF1.pdb1	1905.7
