4x24A1.pdb1	4x24B1.pdb1	1401.75
4x2tL1.pdb2	4x2tK1.pdb2	1331.85
4x2tH1.pdb2	4x2tI1.pdb2	1441.1
4x2tH1.pdb2	4x2tG1.pdb2	1390.65
4x2tH1.pdb2	4x2tK1.pdb2	899.05
4x2tI1.pdb2	4x2tJ1.pdb2	981.25
4x2tI1.pdb2	4x2tG1.pdb2	1445.5
4x2tI1.pdb2	4x2tK1.pdb2	728.15
4x2tJ1.pdb2	4x2tG1.pdb2	798.35
4x2tJ1.pdb2	4x2tK1.pdb2	1385.95
1x2gA1.pdb5	1x2gC1.pdb5	2087.4
2x29A3.pdb1	2x29A1.pdb1	487.4
2x29A3.pdb1	2x29A2.pdb1	487.35
2x29A1.pdb1	2x29A2.pdb1	487.4
1x2gB1.pdb6	1x2gB2.pdb6	1942.3
5x22H1.pdb1	5x22D1.pdb1	252.4
5x22H1.pdb1	5x22G1.pdb1	593.35
5x22H1.pdb1	5x22F1.pdb1	1148.25
5x22H1.pdb1	5x22C1.pdb1	863.85
5x22D1.pdb1	5x22E1.pdb1	2279.95
5x22D1.pdb1	5x22G1.pdb1	838.2
5x22D1.pdb1	5x22A1.pdb1	44.05
5x22D1.pdb1	5x22I1.pdb1	146.45
5x22D1.pdb1	5x22F1.pdb1	3921.3
5x22D1.pdb1	5x22C1.pdb1	8711.85
5x22D1.pdb1	5x22B1.pdb1	1214.8
5x22E1.pdb1	5x22C1.pdb1	110.4
5x22E1.pdb1	5x22B1.pdb1	23.95
5x22G1.pdb1	5x22I1.pdb1	146.5
5x22G1.pdb1	5x22F1.pdb1	114.55
5x22G1.pdb1	5x22C1.pdb1	285.1
5x22A1.pdb1	5x22C1.pdb1	1935.0
5x22A1.pdb1	5x22B1.pdb1	1545.55
5x22I1.pdb1	5x22C1.pdb1	131.35
5x22F1.pdb1	5x22C1.pdb1	2385.75
5x22C1.pdb1	5x22B1.pdb1	235.1
1x27B1.pdb1	1x27E1.pdb1	129.75
1x27B1.pdb1	1x27D1.pdb1	944.1
1x27B1.pdb1	1x27C1.pdb1	834.9
1x27B1.pdb1	1x27K1.pdb1	73.75
1x27B1.pdb1	1x27J1.pdb1	331.2
1x27B1.pdb1	1x27F1.pdb1	151.35
1x27B1.pdb1	1x27N1.pdb1	75.0
1x27E1.pdb1	1x27I1.pdb1	74.8
1x27E1.pdb1	1x27C1.pdb1	905.25
1x27E1.pdb1	1x27M1.pdb1	323.75
1x27E1.pdb1	1x27A1.pdb1	837.85
1x27E1.pdb1	1x27J1.pdb1	65.1
1x27E1.pdb1	1x27F1.pdb1	106.45
1x27I1.pdb1	1x27C1.pdb1	19.5
1x27I1.pdb1	1x27A1.pdb1	275.2
1x27D1.pdb1	1x27C1.pdb1	90.9
1x27D1.pdb1	1x27K1.pdb1	76.8
1x27D1.pdb1	1x27L1.pdb1	318.0
1x27D1.pdb1	1x27A1.pdb1	125.95
1x27D1.pdb1	1x27F1.pdb1	809.1
1x27D1.pdb1	1x27N1.pdb1	54.95
1x27C1.pdb1	1x27K1.pdb1	245.4
1x27C1.pdb1	1x27A1.pdb1	136.2
1x27C1.pdb1	1x27J1.pdb1	58.75
1x27M1.pdb1	1x27A1.pdb1	79.3
1x27M1.pdb1	1x27F1.pdb1	20.15
1x27L1.pdb1	1x27A1.pdb1	87.1
1x27L1.pdb1	1x27F1.pdb1	52.8
1x27A1.pdb1	1x27F1.pdb1	948.95
1x27F1.pdb1	1x27N1.pdb1	370.65
4x2hB1.pdb1	4x2hA1.pdb1	1990.8
4x2hA1.pdb1	4x2hC1.pdb1	502.3
2x2dC1.pdb1	2x2dD1.pdb1	522.45
3x29D1.pdb2	3x29C1.pdb2	1055.15
5x2pK1.pdb2	5x2pJ1.pdb2	1867.1
5x2pK1.pdb2	5x2pC1.pdb2	123.55
5x2pD1.pdb2	5x2pC1.pdb2	1658.45
5x2pJ1.pdb2	5x2pC1.pdb2	834.05
5x2gD1.pdb1	5x2gC1.pdb1	360.1
5x2gD1.pdb1	5x2gA1.pdb1	592.25
5x2gC1.pdb1	5x2gA1.pdb1	1692.65
5x2gC1.pdb1	5x2gB1.pdb1	989.1
5x2gA1.pdb1	5x2gB1.pdb1	5293.4
4x27A1.pdb1	4x27A2.pdb1	3644.8
5x2mB1.pdb1	5x2mA1.pdb1	1658.05
5x2mH1.pdb1	5x2mL1.pdb1	1931.9
5x2mH1.pdb1	5x2mA1.pdb1	835.75
5x2mL1.pdb1	5x2mA1.pdb1	143.95
3x2wS1.pdb1	3x2wA1.pdb1	964.35
1x28A1.pdb1	1x28B1.pdb1	3237.8
2x2eD1.pdb1	2x2eA1.pdb1	1413.15
2x21M2.pdb1	2x21M1.pdb1	1013.8
4x2eB2.pdb1	4x2eA1.pdb1	625.75
5x2dB1.pdb2	5x2dB2.pdb2	1043.9
3x21F1.pdb3	3x21E1.pdb3	3523.7
5x2uA1.pdb1	5x2uB1.pdb1	910.6
5x2uA1.pdb1	5x2uC1.pdb1	93.75
5x2uA1.pdb1	5x2uD1.pdb1	562.65
5x2uB1.pdb1	5x2uC1.pdb1	547.55
5x2uB1.pdb1	5x2uD1.pdb1	113.45
5x2uC1.pdb1	5x2uD1.pdb1	921.3
2x2dB1.pdb2	2x2dE1.pdb2	428.5
5x2rL1.pdb3	5x2rI1.pdb3	614.4
5x2rL1.pdb3	5x2rK1.pdb3	873.55
5x2rL1.pdb3	5x2rJ1.pdb3	118.4
5x2rI1.pdb3	5x2rK1.pdb3	58.75
5x2rI1.pdb3	5x2rJ1.pdb3	907.35
5x2rK1.pdb3	5x2rJ1.pdb3	658.4
3x2uS1.pdb1	3x2uA1.pdb1	967.05
5x2nH1.pdb1	5x2nA1.pdb1	831.85
5x2nH1.pdb1	5x2nL1.pdb1	1902.25
5x2nA1.pdb1	5x2nB1.pdb1	1682.45
5x2nA1.pdb1	5x2nL1.pdb1	143.4
1x25A2.pdb1	1x25A1.pdb1	1014.45
1x25A2.pdb1	1x25A3.pdb1	1014.4
1x25A1.pdb1	1x25A3.pdb1	1014.4
3x23A1.pdb1	3x23B1.pdb1	699.2
3x22A1.pdb1	3x22B1.pdb1	3414.75
5x2oC1.pdb2	5x2oJ1.pdb2	706.65
5x2oC1.pdb2	5x2oD1.pdb2	1780.5
5x2oC1.pdb2	5x2oK1.pdb2	142.35
5x2oJ1.pdb2	5x2oD1.pdb2	12.6
5x2oJ1.pdb2	5x2oK1.pdb2	1910.05
5x2oD1.pdb2	5x2oK1.pdb2	23.45
2x2sC1.pdb1	2x2sD1.pdb1	792.35
5x2zA1.pdb1	5x2zD1.pdb1	732.75
5x2zA1.pdb1	5x2zB1.pdb1	2485.2
5x2zA1.pdb1	5x2zC1.pdb1	1553.5
5x2zD1.pdb1	5x2zB1.pdb1	1546.85
5x2zD1.pdb1	5x2zC1.pdb1	2552.3
5x2zB1.pdb1	5x2zC1.pdb1	724.3
2x22A2.pdb1	2x22B2.pdb1	1458.85
2x22A2.pdb1	2x22B1.pdb1	1497.35
2x22A2.pdb1	2x22A1.pdb1	535.9
2x22B2.pdb1	2x22B1.pdb1	607.2
2x22B2.pdb1	2x22A1.pdb1	1497.3
2x22B1.pdb1	2x22A1.pdb1	1458.7
3x2fB1.pdb1	3x2fA2.pdb1	2895.8
3x2fB1.pdb1	3x2fA1.pdb1	1597.05
3x2fB1.pdb1	3x2fB2.pdb1	288.8
3x2fA2.pdb1	3x2fA1.pdb1	276.1
3x2fA2.pdb1	3x2fB2.pdb1	1597.05
3x2fA1.pdb1	3x2fB2.pdb1	2895.8
1x2tC1.pdb2	1x2tD1.pdb2	1806.2
4x22A2.pdb1	4x22A1.pdb1	1743.05
5x2aB1.pdb2	5x2aC1.pdb2	2019.25
1x2tB1.pdb1	1x2tA1.pdb1	1812.75
5x2xA1.pdb1	5x2xB1.pdb1	2590.05
5x2xA1.pdb1	5x2xC1.pdb1	1529.75
5x2xA1.pdb1	5x2xD1.pdb1	729.75
5x2xB1.pdb1	5x2xC1.pdb1	718.3
5x2xB1.pdb1	5x2xD1.pdb1	1553.8
5x2xC1.pdb1	5x2xD1.pdb1	2604.95
4x29A2.pdb1	4x29A1.pdb1	3693.0
2x23B1.pdb1	2x23A1.pdb1	1526.45
2x23B1.pdb1	2x23E1.pdb1	1465.45
2x23B1.pdb1	2x23G1.pdb1	559.6
2x23A1.pdb1	2x23E1.pdb1	628.6
2x23A1.pdb1	2x23G1.pdb1	1463.65
2x23E1.pdb1	2x23G1.pdb1	1505.4
1x2wA1.pdb2	1x2wB1.pdb2	1819.9
1x2wA1.pdb2	1x2wA2.pdb2	463.1
1x2wA1.pdb2	1x2wB2.pdb2	137.75
1x2wB1.pdb2	1x2wA2.pdb2	137.75
1x2wB1.pdb2	1x2wB2.pdb2	121.6
1x2wA2.pdb2	1x2wB2.pdb2	1819.9
1x2gA2.pdb4	1x2gC2.pdb4	2087.35
1x2gA2.pdb4	1x2gB1.pdb4	181.4
1x2gA2.pdb4	1x2gB2.pdb4	1064.4
1x2gC2.pdb4	1x2gB1.pdb4	126.9
1x2gC2.pdb4	1x2gB2.pdb4	191.25
1x2gB1.pdb4	1x2gC1.pdb4	191.25
1x2gB1.pdb4	1x2gA1.pdb4	1064.4
1x2gB1.pdb4	1x2gB2.pdb4	1942.3
1x2gC1.pdb4	1x2gA1.pdb4	2087.4
1x2gC1.pdb4	1x2gB2.pdb4	126.9
1x2gA1.pdb4	1x2gB2.pdb4	181.45
2x2mB1.pdb1	2x2mA1.pdb1	1384.2
5x2sA1.pdb1	5x2sB1.pdb1	907.4
5x2sA1.pdb1	5x2sC1.pdb1	275.35
5x2sA1.pdb1	5x2sD1.pdb1	604.8
5x2sB1.pdb1	5x2sC1.pdb1	519.65
5x2sB1.pdb1	5x2sD1.pdb1	168.15
5x2sC1.pdb1	5x2sD1.pdb1	929.8
3x2eA1.pdb1	3x2eB1.pdb1	2107.75
3x2eA1.pdb1	3x2eD1.pdb1	406.75
3x2eA1.pdb1	3x2eC1.pdb1	1706.35
3x2eB1.pdb1	3x2eD1.pdb1	1662.0
3x2eB1.pdb1	3x2eC1.pdb1	403.45
3x2eD1.pdb1	3x2eC1.pdb1	2136.95
