1lqmA1.pdb1	1lqmB1.pdb1	1045.15
3lqfD1.pdb1	3lqfB1.pdb1	1840.5
3lqfD1.pdb1	3lqfC1.pdb1	463.45
3lqfD1.pdb1	3lqfA1.pdb1	1609.9
3lqfB1.pdb1	3lqfC1.pdb1	1607.25
3lqfB1.pdb1	3lqfA1.pdb1	467.0
3lqfC1.pdb1	3lqfA1.pdb1	1875.5
3lq1A1.pdb3	3lq1B2.pdb3	737.4
3lq1A1.pdb3	3lq1B1.pdb3	1681.65
3lq1A1.pdb3	3lq1A2.pdb3	2346.8
3lq1B2.pdb3	3lq1B1.pdb3	2376.9
3lq1B2.pdb3	3lq1A2.pdb3	1681.65
3lq1B1.pdb3	3lq1A2.pdb3	737.4
1lqlH1.pdb4	1lqlG1.pdb4	3031.1
3lq2B1.pdb1	3lq2A1.pdb1	5658.95
2lqhA1.pdb1	2lqhB1.pdb1	1529.4
4lqfL1.pdb1	4lqfA1.pdb1	381.05
4lqfL1.pdb1	4lqfL2.pdb1	454.6
4lqfL1.pdb1	4lqfH2.pdb1	229.3
4lqfL1.pdb1	4lqfH1.pdb1	1793.95
4lqfA1.pdb1	4lqfH1.pdb1	355.1
4lqfL2.pdb1	4lqfA2.pdb1	381.1
4lqfL2.pdb1	4lqfH2.pdb1	1794.0
4lqfL2.pdb1	4lqfH1.pdb1	229.3
4lqfA2.pdb1	4lqfH2.pdb1	355.1
4lqxA1.pdb1	4lqxB1.pdb1	935.65
5lqjD2.pdb2	5lqjB1.pdb2	2356.2
1lq8G1.pdb4	1lq8H1.pdb4	2137.4
4lqqA1.pdb1	4lqqB1.pdb1	1150.05
5lqjB2.pdb3	5lqjD1.pdb3	2356.2
3lqjB1.pdb2	3lqjT1.pdb2	351.35
4lqkD1.pdb1	4lqkC1.pdb1	647.5
