4pjgD1.pdb2	4pjgC1.pdb2	1075.95
4pj1K1.pdb1	4pj1J1.pdb1	1825.9
4pj1K1.pdb1	4pj1D1.pdb1	377.6
4pj1H1.pdb1	4pj1V1.pdb1	442.8
4pj1H1.pdb1	4pj1W1.pdb1	21.2
4pj1H1.pdb1	4pj1A1.pdb1	447.4
4pj1H1.pdb1	4pj1I1.pdb1	1841.25
4pj1L1.pdb1	4pj1C1.pdb1	372.1
4pj1L1.pdb1	4pj1Z1.pdb1	446.45
4pj1L1.pdb1	4pj111.pdb1	28.9
4pj1L1.pdb1	4pj1M1.pdb1	1764.55
4pj1L1.pdb1	4pj1D1.pdb1	426.7
4pj1B1.pdb1	4pj1C1.pdb1	2150.95
4pj1B1.pdb1	4pj1A1.pdb1	1690.4
4pj1B1.pdb1	4pj1P1.pdb1	406.95
4pj1B1.pdb1	4pj1M1.pdb1	386.05
4pj1B1.pdb1	4pj1Q1.pdb1	86.25
4pj1C1.pdb1	4pj1R1.pdb1	55.15
4pj1C1.pdb1	4pj1M1.pdb1	486.65
4pj1C1.pdb1	4pj1Q1.pdb1	448.5
4pj1C1.pdb1	4pj1D1.pdb1	1812.9
4pj1S1.pdb1	4pj1R1.pdb1	683.2
4pj1V1.pdb1	4pj1W1.pdb1	658.15
4pj1V1.pdb1	4pj121.pdb1	708.95
4pj1W1.pdb1	4pj1I1.pdb1	439.5
4pj1R1.pdb1	4pj1Q1.pdb1	613.2
4pj1R1.pdb1	4pj1D1.pdb1	430.25
4pj1Y1.pdb1	4pj1Z1.pdb1	595.9
4pj1Y1.pdb1	4pj1J1.pdb1	32.9
4pj1U1.pdb1	4pj1O1.pdb1	737.3
4pj1U1.pdb1	4pj1F1.pdb1	8.1
4pj1O1.pdb1	4pj1A1.pdb1	474.95
4pj1O1.pdb1	4pj1P1.pdb1	648.35
4pj1Z1.pdb1	4pj111.pdb1	660.7
4pj121.pdb1	4pj111.pdb1	677.9
4pj121.pdb1	4pj1M1.pdb1	45.5
4pj111.pdb1	4pj1M1.pdb1	426.35
4pj1A1.pdb1	4pj1P1.pdb1	51.05
4pj1P1.pdb1	4pj1Q1.pdb1	667.05
4pj1I1.pdb1	4pj1F1.pdb1	389.15
4pj1I1.pdb1	4pj1J1.pdb1	1862.5
4pj1F1.pdb1	4pj1J1.pdb1	445.15
4pj1F1.pdb1	4pj1D1.pdb1	3.7
3pjnB1.pdb1	3pjnA1.pdb1	1666.15
3pjzB1.pdb1	3pjzA1.pdb1	2129.5
4pj5A1.pdb1	4pj5H1.pdb1	629.45
4pj5A1.pdb1	4pj5B1.pdb1	1220.2
4pj5A1.pdb1	4pj5G1.pdb1	652.45
4pj5H1.pdb1	4pj5G1.pdb1	1865.65
3pjbB1.pdb1	3pjbA1.pdb1	1209.9
1pj8A1.pdb1	1pj8I1.pdb1	464.9
3pj9D1.pdb1	3pj9A1.pdb1	680.55
4pjiC1.pdb2	4pjiE1.pdb2	646.05
4pjiC1.pdb2	4pjiD1.pdb2	1275.25
4pjiC1.pdb2	4pjiF1.pdb2	481.6
4pjiE1.pdb2	4pjiF1.pdb2	1907.05
3pj0A1.pdb1	3pj0B1.pdb1	2041.1
2pjqB1.pdb1	2pjqC1.pdb1	1434.25
2pjsB1.pdb1	2pjsA1.pdb1	2753.95
3pjdA1.pdb1	3pjdB1.pdb1	1671.5
1pjqA1.pdb1	1pjqB1.pdb1	6163.05
1pj4A1.pdb1	1pj4B1.pdb1	2103.9
1pj4A1.pdb1	1pj4D1.pdb1	876.45
1pj4A1.pdb1	1pj4C1.pdb1	742.25
1pj4B1.pdb1	1pj4D1.pdb1	734.15
1pj4B1.pdb1	1pj4C1.pdb1	835.95
1pj4D1.pdb1	1pj4C1.pdb1	2146.6
4pj6B1.pdb1	4pj6A1.pdb1	1082.9
3pjvD1.pdb1	3pjvF1.pdb1	3295.85
1pj5A1.pdb1	1pj5A2.pdb1	869.8
1pj5A1.pdb1	1pj5A4.pdb1	37.0
1pj5A1.pdb1	1pj5A3.pdb1	1277.8
1pj5A2.pdb1	1pj5A4.pdb1	1277.8
1pj5A2.pdb1	1pj5A3.pdb1	37.0
1pj5A4.pdb1	1pj5A3.pdb1	869.9
